http://www.semanticweb.org/ontologies/2022/titutuli/nivedita/drmo#bibliographyType,http://purl.org/dc/terms/identifier,http://purl.org/dc/terms/creator,http://purl.org/dc/terms/title,http://purl.org/dc/terms/source,http://purl.org/ontology/bibo/volume,http://www.semanticweb.org/ontologies/2022/titutuli/nivedita/drmo#number,http://purl.org/ontology/bibo/pages,http://www.semanticweb.org/ontologies/2022/titutuli/nivedita/drmo#yearPublished,http://www.w3.org/2004/02/skos/core#note,http://purl.org/ontology/bibo/uri,http://purl.org/dc/terms/abstract,http://www.semanticweb.org/ontologies/2022/titutuli/nivedita/drmo#keywords
7,ESTRICH2023393,"Estrich, Cameron G.; Eldridge, Laura A.; Lipman, Ruth D.; Araujo, Marcelo W. B.","Posterior dental restoration material choices in privately insured people in the United States, 2017 through 2019",The Journal of the American Dental Association,154,5,393-402,2023,,https://www.sciencedirect.com/science/article/pii/S0002817723000715,"Background In the context of evolving dental materials and techniques and a national agenda to phasedown use of dental amalgam, estimates of dental amalgam placement are necessary for monitoring purposes. Methods Numbers of amalgam and composite posterior restorations from 2017 through 2019 were calculated using retrospective dental claims analysis of privately insured patients. Kruskal-Wallis and multilevel, multivariable negative binomial regression models were used to test for differences in rates of amalgam and composite restoration placement by age group, sex, urban or rural area, and percentage race and ethnicity area distribution. Statistical significance was set at 0.05, with Benjamini-Hochberg correction for false discovery rate. Results The rate of amalgam restorations declined over time from a mean of 6.29 per 100 patients in 2017 to 4.78 per 100 patients in 2019, whereas the composite restoration rate increased from 27.6 per 100 patients in 2017 to 28.8 per 100 in 2019. The mean number of amalgam restorations placed per person were lowest in females compared with males, in urban areas compared with rural areas, and in areas with more than 75% non-Hispanic White residents. Conclusions Amalgam restoration placements in privately insured people in the United States declined from 2017 through 2019. Amalgam restoration placements may be unevenly distributed by location. Practical Implications Achieving further declines of dental amalgam use may require changes to insurance coverage, incentives, and provider training as well as augmented disease prevention and health promotion efforts. These efforts should focus particularly on groups with high caries risk or higher rates of amalgam placement.","Dental amalgam, dental restoration, health equity"
7,OLIVIERI2023963,"Olivieri, Juan Gonzalo; Feijoo Pato, Nancy; Labraca, Patricia; Tomàs, Jordi; Miró, Queralt; Duran-Sindreu, Fernando",Outcome of Nonsurgical Root Canal Retreatment Procedures Obturated with Warm Gutta-percha Techniques: A Longitudinal Clinical Study,Journal of Endodontics,49,8,963-971,2023,,https://www.sciencedirect.com/science/article/pii/S0099239923003229,"Introduction To evaluate the success rate of nonsurgical root canal retreatment at the 2–3-year follow-up and identify the possible prognostic factors. Methods Patients who underwent root canal retreatment at a university dental clinic were contacted for clinical and radiographic follow-up. The retreatment outcomes in these cases were based on clinical signs, symptoms, and radiographic criteria. Inter- and intraexaminer concordances were calculated using Cohen's kappa coefficient. The retreatment outcome was dichotomized into success or failure according to strict and loose criteria. The radiographic success criteria consisted of complete resolution or absence of a periapical lesion (strict criteria) or a reduction in the size of an existing periapical lesion at recall (loose criteria). χ2 tests were used to evaluate possible variables associated with retreatment outcomes (age, sex, tooth type, location, contact points, periapical status, quality of previous and final root canal filling, previous and final restoration, number of visits, and complications). Results Overall, 129 teeth (113 patients) were included in the final evaluation. The success rate was 80.6% under strict criteria and 93% under loose criteria. Molars, teeth with an initially higher periapical index score, and teeth with >5 mm periapical radiolucency had a lower success rate according to the strict criteria model (P < .05). When the loose success criteria were used, teeth with larger (>5 mm) periapical lesions and those that had been perforated during retreatment showed a lower success rate (P < .05). Conclusions The present study demonstrated that nonsurgical root canal retreatment is a highly successful procedure after an observation period of 2–3 years. Treatment success is primarily affected by the presence of large periapical lesions.","Endodontics, periapical periodontitis, root canal retreatment, outcome assessment, treatment outcome"
7,RODRIGUEZBETANCOURT2023336,"Rodriguez Betancourt, Amanda; Samal, Ankita; Chan, Hsun-Liang; Kripfgans, Oliver D.",Overview of Ultrasound in Dentistry for Advancing Research Methodology and Patient Care Quality with Emphasis on Periodontal/Peri-implant Applications,Zeitschrift für Medizinische Physik,33,3,336-386,2023,Special Issue: Recent Advances in Ultrasound Imaging,https://www.sciencedirect.com/science/article/pii/S0939388923000053,"Background Ultrasound is a non-invasive, cross-sectional imaging technique emerging in dentistry. It is an adjunct tool for diagnosing pathologies in the oral cavity that overcomes some limitations of current methodologies, including direct clinical examination, 2D radiographs, and cone beam computerized tomography. Increasing demand for soft tissue imaging has led to continuous improvements on transducer miniaturization and spatial resolution. The aims of this study are (1) to create a comprehensive overview of the current literature of ultrasonic imaging relating to dentistry, and (2) to provide a view onto investigations with immediate, intermediate, and long-term impact in periodontology and implantology. Methods A rapid literature review was performed using two broad searches conducted in the PubMed database, yielding 576 and 757 citations, respectively. A rating was established within a citation software (EndNote) using a 5-star classification. The broad search with 757 citations allowed for high sensitivity whereas the subsequent rating added specificity. Results A critical review of the clinical applications of ultrasound in dentistry was provided with a focus on applications in periodontology and implantology. The role of ultrasound as a developing dental diagnostic tool was reviewed. Specific uses such as soft and hard tissue imaging, longitudinal monitoring, as well as anatomic and physiological evaluation were discussed. Conclusions Future efforts should be directed towards the transition of ultrasonography from a research tool to a clinical tool. Moreover, a dedicated effort is needed to introduce ultrasonic imaging to dental education and the dental community to ultimately improve the quality of patient care.","Dental, Diagnosis, Imaging, Implant, Periodontal, Ultrasound"
7,NAGI2023353,"Nagi, Ravleen; Muthukrishnan, Arvind; Rakesh, N.",Effectiveness of photodynamic therapy (PDT) in the management of symptomatic oral lichen planus -A systematic review,Journal of Oral Biology and Craniofacial Research,13,2,353-359,2023,,https://www.sciencedirect.com/science/article/pii/S2212426823000301,"Background Oral Lichen Planus (OLP) is a chronic mucocutaneous inflammatory disease of unknown aetiology characterized by T cell mediated autoimmune response which trigger apoptosis of basal cells of an oral epithelium. Corticosteroids are the primary therapeutic option for symptomatic OLP however treatment of lesions unresponsive to corticosteroids that tend to recur are becoming challenging for the clinicians. Currently photodynamic therapy (PDT) is being explored as a new curative option for reduction of pain and/or burning sensation associated with OLP lesions. Aims and objective The aim of this systematic review was to analyse studies from literature on the therapeutic effectiveness of PDT in management of symptomatic OLP unresponsive to corticosteroid therapy. Methods The electronic retrieval systems and databases PUBMED [MEDLINE], EMBASE, SCOPUS, WEB OF SCIENCE, GOOGLE SCHOLAR, and SCIENCE DIRECT were searched independently by two authors for relevant articles from January 2015 till July 2021. Primary studies focussed on the role of PDT in treatment of symptomatic OLP and published in English were included. Results Out of the 370 articles, only ten studies met the selection criteria. Included studies demonstrated PDT as an effective alternative modality to treat symptomatic OLP with no drop outs. In all studies, with PDT reduction in lesion size and VAS score was observed during each follow up sessions and after treatment (approx. 12 weeks) when compared to pre-treatment level (p < 0.001). Four studies noted PDT to be more effective than topical corticosteroids in reduction of signs and symptoms of OLP (p = 0.001). Conclusion In the future, long-term studies on larger population should be conducted to establish the clinical effectiveness in PDT in symptomatic OLP. Studies should take into consideration different sources of light and photosensitizers to determine the ideal parameters of PDT treatment for OLP. Wavelength is the most important factor in all types of photo therapies, so the most appropriate wavelength should be selected to obtain better outcome.","Corticosteroids, Oral lichen planus, Photodynamic therapy, Treatment"
7,SUN2023139405,"Sun, Wansu; Dai, Bichong; Hong, Lilin; Zhang, Hengguo",The risk of dental restoration-related lead exposure on renal function,Chemosphere,337,,139405,2023,,https://www.sciencedirect.com/science/article/pii/S0045653523016727,"Objective To explore the relationship between oral restoration count, blood lead (PbB) level, and renal function as potential heavy metal releases, and the related toxicity of dental restorative materials. Methods A total of 3682 participants from the National Health and Nutrition Examination Survey (January 2017 to March 2020) were included in this cross-sectional analysis. We utilized multivariable linear regression models to investigate the associations between the number of oral restorations and PbB levels or renal function. The mediating effect of PbB on renal function indicators was analyzed using the R mediation package. Results Based on the indicators of 3682 participants, we found that the elderly, females, and whites were fit with more oral restoration, which was accompanied by increased PbB levels and decreased renal function. Meanwhile, oral restoration count was positively associated with PbB level (β = 0.023, 95% CI: −0.020 to 0.027), renal function-related urine albumin creatinine ratio (β = 1.541, 95% CI: 0.615–2.468), serum uric acid level (β = 0.012, 95% CI: 0.007 to 0.017), and serum creatinine level, and negatively associated with estimated glomerular filtration rate (eGFR) (β = −0.804, 95% CI: −0.880 to −0.728). Furthermore, the mediation effect test confirmed that PbB played a mediating role in the relationship between restoration count and serum uric acid or eGFR, with mediation effects accounting for 98.0% and 71.0%, respectively. Conclusions Oral restoration negatively affects renal function. Oral restoration-related PbB level is a potential mediating factor.","Oral restorations, Blood lead, Renal function, Nephrotoxicity"
7,BAROCAS2023164024,"Barocas, Adi; Vega, Claudia; Alarcon Pardo, Alejandro; Araujo Flores, Julio M.; Fernandez, Luis; Groenendijk, Jessica; Pisconte, Jessica; Macdonald, David W.; Swaisgood, Ronald R.",Local intensity of artisanal gold mining drives mercury accumulation in neotropical oxbow lake fishes,Science of The Total Environment,886,,164024,2023,,https://www.sciencedirect.com/science/article/pii/S0048969723026451,"Driven by surges in global gold prices and additional socio-economic factors, artisanal small-scale gold mining (ASGM) in the Global South is increasing and driving emissions of significant quantities of mercury (Hg) into the air and freshwater. Hg can be toxic to animal and human populations and exacerbate the degradation of neotropical freshwater ecosystems. We examined drivers of Hg accumulation in fish that inhabit oxbow lakes of Peru's Madre de Dios, a region with high biodiversity value and increasing human populations that depend on ASGM. We hypothesized that fish Hg levels would be driven by local ASGM activities, by environmental Hg exposure, by water quality, and by fish trophic level. We sampled fish in 20 oxbow lakes spanning protected areas and areas subject to ASGM during the dry season. Consistent with previous findings, Hg levels were positively associated with ASGM activities, and were higher in larger, carnivorous fish and where water had lower dissolved oxygen levels. In addition, we found a negative relationship between fish mercury levels associated with ASGM and the occurrence of the piscivorous giant otter. The link between fine-scale quantification of spatial ASGM activity and Hg accumulation, as indicated by the result that in the lotic environment, localized effects of gold mining activities are stronger drivers (77 % model support) of Hg accumulation than environmental exposure (23 %) constitutes a novel contribution to a growing body of literature on Hg contamination. Our findings provide additional evidence of high Hg exposure risks to neotropical human and top carnivore populations subject to the impacts of ASGM, which depend on freshwater ecosystems undergoing gradual degradation. The documented spatial variation in Hg accumulation and increased Hg levels in carnivorous fish should serve as a warning to human communities in Madre de Dios to avoid the proximity of high-intensity gold mining areas and minimize local carnivorous fish consumption.","Biomagnification, Methylmercury, Seasonality, Floodplains"
7,LIU2023965,"Liu, Chao; Eser, Atilim; Heintze, Siegward; Rothbrust, Frank; Broeckmann, Christoph",Computation of the fracture probability and lifetime of all ceramic anterior crowns under cyclic loading – An FEA study,Dental Materials,39,11,965-976,2023,,https://www.sciencedirect.com/science/article/pii/S010956412300355X,"Objectives To predict the lifetime and fracture probability of anterior crowns made of a lithium disilicate glass-ceramic (IPS e.max CAD, LD, Ivoclar Vivadent, Liechtenstein) and a zirconia-containing lithium silicate glass-ceramic (Celtra Duo, ZLS, Dentsply Sirona, USA) under cycling loading. Methods Three-point bending tests were conducted to measure the viscoelastic parameters. These parameters are used to compute the residual stresses of the anterior crown after crystallization. In the next analysis, the cyclic loading on the anterior crown was calculated. Based on this combined stress state (residual stress and stress state due to external cyclic loading), the life cycle and fracture probability of the anterior crown was calculated using the CARES/Life software. Finally, fatigue experiments were carried out to compare and validate the results of the computations. Results Although a sound qualitative comparison of the lifetime of both materials can be done using this methodology, the calculated fracture probability of the anterior crown for both materials was very low in comparison with the fatigue test results using the fatigue parameters determined from the experiments. In order to achieve good correspondence with the experimental results, the SCG exponent n for both materials should be modified by a correlation factor of 0.38. Significance Using this modified computational strategy, the results of the time-consuming fatigue tests for dental glass-ceramics can be closely predicted. This methodology can be integrated into the development process of new glass-ceramic materials in order to save time and costs.","Dental glass-ceramic, Lithium disilicate, FEA, Viscoelasticity, Residual stress, Fatigue testing, Weibull theory"
7,DEKUIJPER2023295,"de Kuijper, Maurits C. F. M.; Cune, Marco S.; Özcan, Mutlu; Gresnigt, Marco M. M.",Clinical performance of direct composite resin versus indirect restorations on endodontically treated posterior teeth: A systematic review and meta-analysis,The Journal of Prosthetic Dentistry,130,3,295-306,2023,,https://www.sciencedirect.com/science/article/pii/S002239132100634X,"Statement of problem High-level evidence concerning the restoration of endodontically treated posterior teeth by means of direct composite resin or indirect restorations is lacking. Purpose The purpose of this systematic review and meta-analysis was to analyze the current literature on the direct and indirect restoration of endodontically treated posterior teeth. Material and methods Databases MEDLINE, CENTRAL, and EMBASE were screened. Risk of bias was assessed by using the ROB2 tool for RCTs and the ROBINS-I tool for prospective and retrospective clinical studies. Randomized clinical trials (RCTs) and prospective and retrospective studies comparing direct composite resin and indirect restorations on endodontically treated posterior teeth were included. Outcomes were tooth and restoration survival. A meta-analysis was conducted for tooth retention and restorative success. Results Twenty-two studies were included (2 RCTs, 3 prospective, and 17 retrospective). Over the short term (2.5 to 3 years), low-quality evidence suggested no difference in tooth survival. For the prospective and retrospective clinical trials, the overall risk of bias was serious to critical from the risk of confounding because of a difference in restorative indication: Direct restorations were fabricated when one marginal ridge remained or when tooth prognosis was unfavorable. For short-term restorative success, low-quality evidence suggested no difference between the direct and indirect restorations. Conclusions For the short term (2.5 to 3 years), low-quality evidence suggests no difference in tooth survival or restoration quality. To assess the influence of the type of restoration on the survival and restorative success of endodontically treated posterior teeth, clinical trials that control for the amount of coronal tooth tissue and other baseline characteristics are needed.",
7,OW2023100128,"Ow, Zachariah Gene Wing; Lim, Katelyn Kaye-Ling; Sin, Shant Qinxiang; Cheang, Hannah Li Xin; Wang, Dean; Lie, Denny Tjiauw Tjoen; Hui, James Hoi Po; Wong, Keng Lin",Similar short-term results between scaffold implanted mesenchymal stem cells vs acellular scaffolds with concentrated bone marrow aspirate augmentation for the repair of chondral defects of the knee: evidence from a meta-analysis,Journal of Cartilage & Joint Preservation,3,4,100128,2023,,https://www.sciencedirect.com/science/article/pii/S2667254523000331,"ABSTRACT Background Scaffold-implanted mesenchymal stem cells (MSCs) are gaining popularity for the treatment of cartilage defects. However, there is little evidence comparing its efficacy against the currently well-established technique of utilizing acellular scaffolds (ACs) with concentrated bone marrow aspirate (cBMA) for treating knee chondral defects. Objectives To compare scaffold-implanted MSCs against ACs with cBMA for the repair of knee cartilage lesions. Data Sources Medline and Embase. Study Eligibility Criteria, Participants, and Interventions Inclusion: (1) Studies involving patients with high grade chondral lesions on the tibiofemoral or patellofemoral articular surfaces, (2) studies involving patients that received either scaffold-implanted MSCs or ACs for treatment, and (3) studies with postoperative patient follow-up of at least 1 year. Study Appraisal and Synthesis Methods Single-arm meta-analysis of studies reporting patient-reported outcome measures, reoperation and incomplete filling rates was performed. Results Degree of postoperative International Knee Documentation Committee score improvement in patients receiving ACs augmented with cBMA was significantly higher compared to those receiving scaffold-implanted MSCs (P < .01). Additionally, patients receiving ACs with cBMA augmentation were at significantly lower risk of incomplete defect filling when compared to patients receiving either scaffold-implanted MSCs (P < .01), or patients receiving non-cBMA augmented ACs (P < .01). Conclusion This meta-analysis demonstrates that cartilage repair with ACs with cBMA augmentation yields marginally better short-term outcomes when compared to scaffold-implanted MSCs. This suggests that even with the advent of MSCs increasing in availability as a treatment modality, ACs with cBMA augmentation remains as a competitive, cost-effective option for cartilage repair.","Cartilage repair, Meta-analysis, Mesenchymal stem cells, Orthopedic surgery"
7,CHOI2023104746,"Choi, Su-Hyun; Shim, Hye-Won; Lee, Hae-Hyoung; Ahn, Jin-Soo; Kim, Yu-Jin; Shin, Soo-Yeon; Lee, Jung-Hwan; Choi, Yu-Sung",Effects of ultraviolet weathering aging on the color stability and biocompatibility of various computer-aided design and computer-aided manufacturing glass–ceramic materials,Journal of Dentistry,139,,104746,2023,,https://www.sciencedirect.com/science/article/pii/S0300571223003329,"Objectives This study assessed the changes in color stability and biocompatibility of computer-aided design and computer-aided manufacturing (CAD-CAM) glass–ceramics after ultraviolet weathering (UW) aging. Methods A total of 300 plate-shaped specimens (12.0 × 14.0 × 1.5 mm3) were prepared using a leucite-reinforced glass–ceramic (IPS Empress CAD; E), a lithium disilicate (IPS e.max CAD; M), and two zirconia-reinforced lithium silicate (Celtra Duo; C, Vita Suprinity; V) glass–ceramics. Specimens were divided into three groups (n = 25, each), subjected to water storage at 37 °C for 24 h (control group), or UW aging at 150 kJ/m2 (first-aged group) or 300 kJ/m2 (second-aged group). The color stability, mechanical and surface properties, and biocompatibility of the CAD-CAM glass-ceramics were investigated experimentally, followed by statistical analysis. Results The brightness and redness or greenness were reduced in all groups after aging. After the first aging, V exhibited the largest color change and E exhibited the smallest color change. After the second aging, E exhibited the highest nanoindentation hardness and Young's modulus. The surface roughness was the highest for V after the first aging. Furthermore, the hydrophilicity of the materials increased after aging process. The cell proliferation/viability of human gingival fibroblasts was the highest in E before and after aging. Almost all cells survived for all groups based on a live/dead assay. Conclusions Leucite-reinforced glass–ceramic exhibit the highest color stability and biocompatibility after aging. The color stability and biocompatibility of CAD-CAM glass–ceramics depend on the aging process and material type. Clinical significance Various CAD-CAM glass–ceramics exhibit adequate color stability after UW aging. The leucite-reinforced glass–ceramics exhibit the highest color stability, cell proliferation, and viability after aging. The color stability, mechanical and surface properties, and biocompatibility of the glass–ceramics depend on the aging process and material type.","Computer-aided design and computer-aided manufacturing glass–ceramic, Ultraviolet weathering aging, Color stability, Cell biocompatibility, Mechanical property, Surface property"
7,VAG2023104764,"Vag, Janos; Stevens, Clinton D.; Badahman, Mohammed H.; Ludlow, Mark; Sharp, Madison; Brenes, Christian; Mennito, Anthony; Renne, Walter",Trueness and precision of complete arch dentate digital models produced by intraoral and desktop scanners: An ex-vivo study,Journal of Dentistry,139,,104764,2023,,https://www.sciencedirect.com/science/article/pii/S0300571223003500,"Objectives The study aimed to compare the trueness and precision of five intraoral scanners (Emerald S, iTero Element 5D, Medit i700, Primescan, and Trios 4) and two indirect digitization techniques for both teeth and soft tissues on fresh mandibular and maxillary cadaver jaws. Methods The maxilla and mandible of a fully dentate cadaver were scanned by the ATOS industrial scanner to create a master model. Then, the specimens were scanned eight times by each intraoral scanner (IOS). In addition, 8 polyvinylsiloxane (PVS) impressions were made and digitized with a Medit T710 desktop scanner. Stone models were then poured and again scanned with the desktop scanner. All IOS, PVS, and stone models were compared to the master model to calculate the mean absolute surface deviation for mandibular teeth, maxillary teeth, and palate. Results For mandibular teeth, the PVS trueness was only significantly better than the Medit i700 (p < 0.001) and Primescan (p < 0.05). In maxillary teeth, the PVS trueness was significantly better than all IOSs (p < 0.05–0.001); the stone trueness was significantly better than Emerald S (p < 0.01), Medit i700 (p < 0.001) and Primescan (p < 0.01). In the palate, PVS and stone trueness were significantly lower than the iTero Element 5D (p < 0.01) and Trios 4 (p < p < 0.01). Stone trueness was significantly lower than the Medit i700 (p < 0.05). The precision in the palate was significantly lower for PVS and stone than for Emerald S (p < 0.01, p < 0.05), iTero Element 5D (p < 0.01, p < 0.01), Primescan (p < 0.001, p < 0.001), and Trios 4 (p < 0.001, p < 0.01). Significant differences in trueness between the IOSs were observed only in the mandibular teeth. The Medit i700 performed worse than Emerald S (p < 0.01) and iTero Element 5D (p < 0.01). For mandibular teeth, the Medit i700 was significantly more precise than Primescan (p < 0.01) and the Emerald S (p < 0.05). The Trios 4 was significantly less precise than Emerald S (p < 0.05). The precision of Medit i700 was significantly worse than iTero Element 5D (p < 0.01) for maxillary teeth, as well as the Primescan (p < 0.01) and Trios 4 (p < 0.05) for the palate. Conclusions In general, indirectly digitized models from PVS impressions had higher trueness than IOS for maxillary teeth; precision between the two methods was similar. IOS was more accurate for palatal tissues. The differences in trueness and precision for mandibular teeth between the various techniques were negligible. Clinical significance All investigated IOSs and indirect digitization could be used for complete arch scanning in mandibular and maxillary dentate arches. However, direct optical digitization is preferable for the palate due to the low accuracy of physical impression techniques for soft tissues.","Intraoral scanner, Trueness, Accuracy, Conventional impression, Cadaver"
7,REN2023e19078,"Ren, Jiamu; Guo, Xinwei","The germicidal effect, biosafety and mechanical properties of antibacterial resin composite in cavity filling",Heliyon,9,9,e19078,2023,,https://www.sciencedirect.com/science/article/pii/S2405844023062862,"In recent years, dental resin materials have become increasingly popular for cavity filling. However, these materials can shrink during polymerization, leading to microleakages that enable bacteria to erode tooth tissue and cause secondary caries. As a result, there is great clinical demand for the development of antibacterial resins. The principle of antibacterial resin includes contact killing and filler-release killing of bacteria. For contact killing, quaternary ammonium salts (QACs) and antibacterial peptides (AMPs) can be added. For filler-release killing, chlorhexidine (CHX) and nanoparticles are used. These antibacterial agents are effective against gram-positive bacteria, gram-negative bacteria, fungi, and more. Among them, QACs has a lasting antibacterial effect, and silver nanoparticles even have a certain ability to kill viruses. Biocompatibility-wise, QACs, AMPs, and CHX have low cytotoxicity to cells when added into the resin. However, nanoparticles with smaller particle sizes have higher cytotoxicity. In terms of mechanical properties, QACs, AMPs, and CHX do not negatively affect the resin. However, the addition of magnesium oxide can have a negative impact. This paper reviews the types and antibacterial principles of commonly used antibacterial resins in recent years, evaluates their antibacterial effect, biological safety, and mechanical properties, and provides references for selecting clinical filling materials.","Antibacterial resin, Quaternary ammonium salt, Chlorhexidine, Nano fillers, Contact killing, Antibacterial peptides"
7,JOSIC20231085,"Josic, Uros; D’Alessandro, Carlo; Miletic, Vesna; Maravic, Tatjana; Mazzitelli, Claudia; Jacimovic, Jelena; Sorrentino, Roberto; Zarone, Fernando; Mancuso, Edoardo; Delgado, António H. S.; Breschi, Lorenzo; Mazzoni, Annalisa",Clinical longevity of direct and indirect posterior resin composite restorations: An updated systematic review and meta-analysis,Dental Materials,39,12,1085-1094,2023,,https://www.sciencedirect.com/science/article/pii/S0109564123004098,"Objectives To answer the PICO(S) question: Is there a difference in clinical longevity between direct and indirect resin composite restorations placed on permanent posterior teeth? Data Randomized controlled clinical trials (RCTs) investigating direct and indirect resin composite restorations in posterior permanent teeth were considered. Sources Several electronic databases were searched, with no language or date restrictions. The revised Cochrane Collaboration's tool for assessing risk of bias (RoB-2) was used to analyze the studies; meta-analyses were run and the certainty of evidence was assessed by the GRADE tool. A subgroup meta-analysis was performed for resin composite restorations placed on posterior worn dentition. Study selection Twenty-three articles were included in qualitative synthesis, while 8 studies were used for meta-analyses. According to the RoB-2 tool, 5 studies were ranked as “low risk”, 7 had “some concerns”, while 11 papers were rated as “high risk” of bias. There were no statistically significant differences in short-term (p = 0.27; RR=1.54, 95% CI [0.72, 3.33]), medium-term (p = 0.27; RR=1.87, 95% CI [0.61, 5.72]) and long-term longevity (p = 0.86; RR=0.95, 95% CI [0.57, 1.59]). The choice of restorative technique had no influence on short-term survival of resin composite restorations placed on worn dentition (p = 0.13; RR=0.46, 95% CI [0.17, 1.25]). The certainty of evidence was rated as “very low”. Conclusions Direct and indirect resin composite restorations may show similar clinical longevity in posterior region, regardless of the observation period or substrate (wear-affected and non-affected dentition). The very low quality of evidence suggests that more long-term RCTs are needed to confirm our results.","Longevity, Composite restoration, Systematic review"
7,HARORLI20231676,"Harorlı, Hatice; Koç, Simay; Kuştarcı, Alper",In Vitro Comparison of the Accuracy of Cone-Beam Computed Tomography Scanning and Electronic Apex Locators in Detection of Simulated Root Perforations in Different Localizations,Journal of Endodontics,49,12,1676-1681,2023,,https://www.sciencedirect.com/science/article/pii/S0099239923005873,"Introduction This study aimed to compare the accuracy of cone-beam computed tomographic (CBCT) scanning and 2 different electronic apex locators (EALs) in the detection of simulated root canal perforations in different localizations. Methods Eighty human mandibular premolars were prepared and divided into 2 groups according to the localization of the perforation area, having a 1-mm diameter. The distance between the occlusal edge and the beginning of the perforation was measured under a stereomicroscope (actual working length) using 2 EALs (Propex II [Dentsply Maillefer, Ballaigues, Switzerland] and Dentaport ZX [J. Morita, Tokyo, Japan]) (electronic working length) and CBCT images (CBCT working length). The calculations were made by subtracting the actual working length from the electronic working length and the CBCT working length to determine the differences. Results In the apical third perforation group, there was a significant difference between Dentaport ZX and CBCT imaging. There was no significant difference between Dentaport ZX and Propex II and Propex II and CBCT measurements. In the middle third perforation group, Propex II was significantly more successful than CBCT imaging. In addition, there was no significance between the accuracy of Propex II in detecting the perforation area between the apical third perforation group and the middle third perforation group. CBCT imaging was more accurate in detecting the perforation area in the apical third perforation group than in the middle third perforation group. Conclusions In cases in which the root canal perforation was in the apical third of the root, both the EAL and CBCT imaging were successful in determining the perforation area, whereas the success rate of all devices used in this study decreased when the perforation area was in the middle third of the root.","Cone-beam computed tomography, electronic apex locator, perforation, root canal"
7,ZHANG2023106212,"Zhang, Xiaoran; Zhang, Jiajia; Zhang, Ting; Yao, Shuo; Wang, Zonghua; Zhou, Chuanjian; Wu, Junling",Novel low-shrinkage dental resin containing microcapsules with antibacterial and self-healing properties,Journal of the Mechanical Behavior of Biomedical Materials,148,,106212,2023,,https://www.sciencedirect.com/science/article/pii/S1751616123005659,"Dental resin restorations commonly fail because of fractures and secondary caries. The aim of this research was to synthesize a novel low-shrinkage dental resin with antibacterial and self-healing properties. The low-shrinkage dental resin was obtained by incorporating a 20 wt% anti-shrinkage mixture of an expanding monomer 3,9-diethyl-3,9-dimethylol −1,5,7,11-tetraoxaspiro[5,5] undecane and an epoxy resin monomer diallyl bisphenol A diglycidyl ether (1:1, referred as “UE”) and different mass fractions of self-healing antibacterial microcapsules (0%, 2.5%, 5%, 7.5%, and 10%) were incorporated into the matrix to prepare multifunctional dental resin. Polymerization shrinkage, mechanical properties, antibacterial activity, self-healing ability, and cytotoxicity of this dental resin were evaluated. The polymerization volumetric shrinkage of resin containing 20 wt% UE and 7.5 wt% microcapsules was reduced by 30.12% (4.13% ± 0.42%) compared with control. Furthermore, it exhibited high antibacterial activity and a good self-healing efficiency of 71% without adversely affecting the mechanical property and cell viability. This novel multifunctional dental resin with low polymerization shrinkage and excellent antibacterial activity and self-healing capability has potential application as a dental resin material to decrease the incidence of fractures and secondary caries.","Expanding monomer, Ring-opening polymerization, Polymerization shrinkage, Self-healing microcapsule, Antibacterial"
