http://www.semanticweb.org/ontologies/2022/titutuli/nivedita/drmo#bibliographyType,http://purl.org/dc/terms/identifier,http://purl.org/dc/terms/creator,http://purl.org/dc/terms/title,http://purl.org/dc/terms/source,http://purl.org/ontology/bibo/volume,http://www.semanticweb.org/ontologies/2022/titutuli/nivedita/drmo#number,http://purl.org/ontology/bibo/pages,http://www.semanticweb.org/ontologies/2022/titutuli/nivedita/drmo#yearPublished,http://purl.org/ontology/bibo/uri,http://purl.org/dc/terms/abstract,http://www.semanticweb.org/ontologies/2022/titutuli/nivedita/drmo#keywords
7,SCHABBACH2023807,"Schabbach, Luciana M.; dos Santos, Bruno C.; De Bortoli, Leticia S.; Fabris, Douglas; Fredel, Marcio Celso; Henriques, Bruno",Translucent multi-layered zirconia: Sandblasting effect on optical and mechanical properties,Dental Materials,39,9,807-819,2023,https://www.sciencedirect.com/science/article/pii/S0109564123001604,"Objective The aim of this study was to evaluate the influence of the sandblasting treatment on the microstructure, optical and mechanical properties of multi-layered translucent zirconia. Methods Samples of yttria-stabilized zirconia were prepared by stratifying four layers (L1, L2, L3 and L4) of ML-type KATANA multi-layered monolithic discs, whose surfaces were then sandblasted with alumina particles (110 µm and 0.2 MPa) in order to evaluate its effect on the presence of different crystalline phases as well as on the optical and mechanical properties of each of the four layers. The optical characterization was carried out by measuring the reflectance spectrum and colorimetric parameters by UV-Vis spectrophotometric analysis and the transmittance curves were indirectly obtained using the Kubelka-Munk model (KM). Microstructural, structural, mechanical and roughness characterizations were also performed using SEM, XRD, biaxial flexural strength B3B, and light interferometry, respectively Results According to the KM model there are different degrees of translucency between the upper and lower layers of the monolithic discs, but there was no influence of the Al2O3-sandblasting treatment on this optical property. The disk pigmentation causes greater absorption of light below 600 nm, decreasing the transmittance rate to values below 25% in this region of the spectrum. The yellowing index presented higher values for inner disk layers L3 and L4, in agreement with the highest values of the light absorption coefficient K observed for these layers. The roughness of the samples did not change significantly with the surface treatment performed and the sandblasting did not result in new crystalline phases. SEM analysis showed the presence of different grain sizes in all layers analyzed, being related to the co-occurring presence of cubic (c-ZrO2) and tetragonal (t-ZrO2) phases in similar contents (∼ 50 wt%). The Weibull statistical analysis, in turn, showed an increase in the Weibull characteristic stress value (σ0) for most layers subjected to sandblasting, except for the second layer (central region of the disk). It was also verified an increase in the value of the structural reliability of the material (m), referring to the samples of the central region of the disc (L2 and L3 layers) after sandblasting. Significance: The pigmentation in the disk causes a decrease of the transmittance rate to values well below 25% in the region of the spectrum 400–600 nm and the inner layers (L3 and L4) have even lower transmittance than the outer layers in this spectrum range. Although the CR index indicates variation related to the Al2O3-sandblasting treatment, the transmittance spectra of KM model show that the sandblasting did not cause a significant change in the transmittance rate of the four analyzed layers. Also, there is no significant difference in the light scattering of the different layers of the disc, either before or after Al2O3-sandblasting treatment.","Multi-layered zirconia, Translucency parameter, Kubelka-Munk model, Transmittance, Roughness, Mechanical properties"
7,BOUTSIOUKI2019422,"Boutsiouki, Christina; Frankenberger, Roland; Lücker, Susanne; Krämer, Norbert",Inhibition of secondary caries in vitro by addition of chlorhexidine to adhesive components,Dental Materials,35,3,422-433,2019,https://www.sciencedirect.com/science/article/pii/S0109564118307504,"Objective To investigate secondary caries inhibition after dentine pre-treatment with 2% CHX, experimental addition of CHX in primer and adhesive of a 3-step adhesive system, and industrial addition od CHX in a 2-step adhesive system. Materials and method Sixty Class-V cavities were restored according to the adhesive protocol (n=12): 1) control group, Scotchbond Multi-Purpose, 3M (CTRL), 2) 2% CHX dentine pre-treatment (DENT), 3) 0.1% CHX in primer (PRIM), 4) 0.1% CHX in bonding agent (BOND), 5) Peak Universal Bond including 0.2% CHX (PEAK). Specimens were thermocycled (10,000 cycles) and inserted into a Streptococcus mutans biofilm artificial mouth (caries model). The 10-day biological loading protocol consisted of consecutive phases of demineralisation (1h) and remineralisation (5h). Evaluation under a fluorescence microscope (demineralisation) and an SEM (marginal gap) followed, at restoration margins, and at 0.3mm and 0.5mm distance from the margins, in enamel and in dentine. Total demineralization was calculated as the sum of demineralisation and substance loss due to demineralisation. Results PRIM (p=0.007, mod. LSD), BOND (p=0.012, mod. LSD) and PEAK (p=0.008, mod. LSD) exhibited significantly higher total demineralisation values in enamel margins than CTRL. No significant differences were noted for total demineralisation in dentine. Regarding marginal gaps, DENT exhibited significantly lower enamel gap values compared to all other groups (p=0.001). Conclusions 2% CHX as dentine pre-treatment, 0.1% or 0.2% CHX added in adhesives did not provide any antibacterial effect regarding secondary caries in dentine. On the other hand, 2% CHX dentine pre-treatment managed to limit marginal gap formation in enamel compared to the other adhesive protocols in the study.","Class V, Resin composite, Secondary caries, Antibacterial, Dentin adhesives, Enamel bonding"
7,SIMILA2022725,"Simila, Hazel O.; Boccaccini, Aldo R.",Sol-gel bioactive glass containing biomaterials for restorative dentistry: A review,Dental Materials,38,5,725-747,2022,https://www.sciencedirect.com/science/article/pii/S0109564122000598,"Objective Bioactive glasses (BAGs) have been researched extensively for dentistry due to their favourable biocompatibility and hard tissue bonding ability. However, the specific application of BAGs produced through sol-gel synthesis in restorative dentistry has not been reviewed previously. This review provides a comprehensive account of the principles behind sol-gel derived BAGs and their investigation for dental tissue restoration materials. Methods A search for in vitro and in vivo studies was performed using the databases Web of Science®, Medline®, Scopus® and Google Scholar®. Articles published over the past 20 years were selected and data on the BAG composition and morphology was extracted. Analysis of the effect of specific BAG additives on the properties of experimental dental materials was also performed. Results A majority of BAG particles investigated were spheres ranging in size from 5 nm to ~650 µm. Sol-gel BAGs are mainly applied in the treatment of hypersensitive dentine and for pulp-dentine tissue engineering, while a handful have been used in target drug delivery. BAG fillers are promising additives that result in improved biological properties, antibacterial effects, hardness, acid buffering and remineralization. Unfortunately, some detrimental effects on optical properties have been observed with BAG addition. Additionally, in vivo data, investigations into radiopacity and standardization of test protocols are identified as areas for improvement and further studies. Significance Future work should consider the pertinent issues raised in order to improve the quality of available data and expand knowledge in this area of dental biomaterials research and development.","Bioactivity, Sol-gel synthesis, Restorative dentistry, Dental material, Antibacterial, Cytotoxicity, pH, Ion release, Properties"
7,FEHRENBACH20211463,"Fehrenbach, Julia; Isolan, Cristina Pereira; Münchow, Eliseu Aldrighi",Is the presence of 10-MDP associated to higher bonding performance for self-etching adhesive systems? A meta-analysis of in vitro studies,Dental Materials,37,10,1463-1485,2021,https://www.sciencedirect.com/science/article/pii/S0109564121002360,"Objective The purpose of this systematic review and meta-analysis was to analyze the literature on the bond strength of self-etching (SE) adhesives containing 10-MDP or other acidic functional monomers, comparing the bonding performance of both compositions. Methods This study is registered in PROSPERO (CRD42020175715) and it followed the PRISMA Statement. The literature search was performed in PubMed, Web of Science, SciELO, Scopus, LILACS, IBECS, and BBO from the starting coverage date through 30 June 2021. Study eligibility criteria consisted of in vitro studies that evaluated the bond strength (microtensile, microshear, tensile or shear testing) to sound dentin/enamel of a minimum of two distinct SE systems, with at least one material containing 10-MDP and one other being comprised of a distinct acidic composition. Statistical analyses were carried out with RevMan 5.3.5 and using random-effects models with the significance level at p < 0.05. Also, Bayesian network meta-analysis (NMA) was conducted using MetaInsight V3 tool. Results From 740 relevant studies evaluated in full-text analysis, 210 were incorporated to the systematic review and 206 in meta-analysis. The majority of studies was classified as having medium risk of bias (56.7%), followed by low (35.2%) and high (8.1%) risk of bias. Data from a total of 64 adhesive systems were collected, which favored the 10-MDP-based group at both dentin (overall effect: 6.98; 95% CI: 5.61, 8.36; p < 0.00001) and enamel (overall effect: 2.79; 95% CI: 1.62, 3.96; p < 0.00001) substrates. Microtensile testing was more frequently used (73.4%) in the included studies. Adhesives based on 10-MDP showed greater bonding performance than adhesives comprised of monomers such as PENTA, 6-MHP, 4-META, 4-MET, pyrophosphate esters, mixed composition or monomers derived from sulfonic acid (p ≤ 0.01); whereas similar bond strength values were verified between 10-MDP-based materials and those containing PEM-F, acrylamide phosphates, 4-AET, MAC-10, or monomers derived from polyacrylic and phosphonic acids (p ≥ 0.05). Adhesives based on GPDM were the only ones that resulted in greater bonding potential than the 10-MDP-based group (p = 0.03). Dental bonds in dentin were favored with the application of 2-step 10-MDP-based adhesives; whereas in enamel the dental bonds were favored for both 2-steps versions of adhesives, regardless of the presence of 10-MDP. Indirect evidence from NMA revealed that 1-step 10-MDP-free and universal 10-MDP-free adhesives seemed to perform worst in dentin and enamel, respectively. Significance Adhesives containing 10-MDP showed higher bonding performance than materials formulated with other acidic ingredients, although this result relied on the type of mechanical testing, type of the substrate, acidic composition of the adhesive, and the application category of the SE system. This review summarized the effects of the foregoing factors on the adhesion to dental substrates.","Dental bonding, Functional acidic monomer, Universal adhesives, Dentin, Enamel"
7,HALDER2022333,"Halder, Amit Kumar; Delgado, António H. S.; Cordeiro, M. Natália D. S.",First multi-target QSAR model for predicting the cytotoxicity of acrylic acid-based dental monomers,Dental Materials,38,2,333-346,2022,https://www.sciencedirect.com/science/article/pii/S0109564121003377,"Objective Acrylic acid derivatives are frequently used as dental monomers and their cytotoxicity towards various cell lines is well documented. This study aims to probe the structural and physicochemical attributes responsible for higher toxicity of dental monomers, using quantitative structure-activity relationships (QSAR) modeling approaches. Methods A regression-based linear single-target QSAR (st-QSAR) model was developed with a comparatively small dataset containing 39 compounds, the cytotoxicity of which has been assessed over the Hela S3 cell line. By contrast, a classification-based multi-target QSAR model was developed with 138 compounds, the cytotoxicity of which has been reported against 18 different cell lines. Both models were set up following rigorous validation protocols confirming their statistical significance and robustness. Results The performance of the linear mt-QSAR model, developed with various feature selection and post-selection similarity searching-based schemes, superseded that of all non-linear models produced with six machine learning methods by hyperparameter optimization. The final derived st-QSAR and mt-QSAR linear models are shown to be highly predictive, as well as revealing the crucial structural and physicochemical factors responsible for higher cytotoxicity of the dental monomers. Significance This study is the first attempt on unveiling the cytotoxicity of dental monomers over several cell lines by means of a single multi-target QSAR model. Further, such a model is ready to get widespread applicability in the screening of new monomers, judging from its almost accurate predictions over diverse experimental assay conditions.","Dental monomers, Cytotoxicity, Multi-target QSAR models, Machine learning, Similarity searching"
7,SCHWEIKL2022886,"Schweikl, Helmut; Weissenberger, Sarah; Gallorini, Marialucia; Bolay, Carola; Waha, Claudia; Hiller, Karl-Anton; Buchalla, Wolfgang",Influence of HEMA on LPS- and LTA-stimulated IL-6 release from human dental pulp cells,Dental Materials,38,5,886-897,2022,https://www.sciencedirect.com/science/article/pii/S0109564122000872,"Objective Dental pulp cells interact with immunogenic components such as LPS (lipopolysaccharide) or LTA (lipoteichoic acid) released from microorganisms in carious lesions. In the present investigation, the formation of the pro-inflammatory cytokines TNFα and IL-6 in LPS- or LTA-stimulated cells from the dental pulp interface and pulp fibroblasts was analyzed in the presence of the resin monomer 2-hydroxyethyl methacrylate (HEMA) under varying cellular redox conditions. Method Human pulp fibroblasts (HPC) or cells from the dental pulp interface expressing an odontoblast phenotype (hOD-1) were exposed to LTA, LPS or HEMA for 1 h or 24 h. Redox homeostasis was modified by the prooxidant BSO (L-buthionine sulfoximine) or the antioxidant NAC (N-acetyl cysteine). Formation of TNFα or IL-6 was analyzed by ELISA, and cell survival was determined by a crystal violet assay. Statistical analyses were performed using the Mann-Whitney-U-test. Results Secretion of TNFα was not detected in LPS- or LTA-stimulated HPC or hOD-1, and IL-6 was not found after a short exposure (1 h). After a 24 h exposure, LPS induced a 3-fold increase in IL-6 formation in HPC, while LTA stimulated IL-6 release about 20-fold. Likewise, LTA was more effective than LPS in hOD-1 stimulating IL-6 levels about 50-fold. HEMA inhibited the LPS- and LTA-induced IL-6 release, and this effect was enhanced by BSO but counteracted by NAC in both cell types. IL-6 release was independent of cell survival rates. Conclusions The protective immune response in odontoblasts and pulp fibroblasts is impaired by monomers such as HEMA through the disturbance of the redox homeostasis.","LPS, LTA, Resin monomer, HEMA, Pulp cells, Odontoblasts, Oxidative stress, Cytokine"
7,HASS20222041,"Hass, Viviane; Li, Yong; Nisar, Saleha; Peng, Zhonghua; Wang, Yong",Salivary esterases dramatically reduce biostability of dentin collagen treated with galloylated polyphenols,Dental Materials,38,12,2041-2051,2022,https://www.sciencedirect.com/science/article/pii/S0109564122003104,"Objective To investigate the effects of salivary esterases on biostability of collagen treated by galloylated polyphenols. Methods Human dentin was microtomed into 6-μm-thick films, which were demineralized and treated for 60 s using solutions containing 0.6% and 2% of one of the crosslinkers: tannic acid (TAC), epigallocatechin gallate (EGCG), epigallocatechin (EGC), and N-[3-dimethylaminopropyl]-N′-ethylcarbodiimide hydrochloride (EDC)/N-hydroxysuccinimide (NHS), and for 1 h using EDC/NHS. Half of the treated and untreated (control) films were subjected to human saliva incubation. Collagen biostability was assessed via exogenous protease biodegradation by weight loss and hydroxyproline release, and endogenous MMPs by in situ zymography. The degradation products of galloylated polyphenols (TAC and EGCG) by saliva were monitored using proton nuclear magnetic resonance (1H NMR) and gel permeation chromatography (GPC). The esterase activity of saliva induced by the crosslinkers was also assessed. Results Collagen films treated with TAC and EGCG exhibited significantly improved biostability (p < 0.05); however, the enhanced biostability was severely reduced after saliva incubation (p < 0.001). For EDC/NHS treated collagen, saliva incubation showed negligible effect on the biostability. 1H NMR studies confirmed the esterase-catalyzed hydrolysis of the galloyl. GPC measurements showed decreased molecular weight of TAC in saliva indicating its chemical degradation. Both TAC and EGCG showed much higher esterase activity than other treatment groups. Significance The galloyl group plays important role in collagen crosslinking, inducing higher biostability. However, galloylated polyphenols crosslinked on collagen are highly susceptible to metabolism of human saliva by salivary esterase, dramatically compromising the enhanced biostability.","Esterases, Hydrolysis, De-galloylation, Human saliva, Crosslinking, Collagen biostability, Polyphenols"
7,JANDT20201365,"Jandt, Klaus D.; Watts, David C.",Nanotechnology in dentistry: Present and future perspectives on dental nanomaterials,Dental Materials,36,11,1365-1378,2020,https://www.sciencedirect.com/science/article/pii/S0109564120302177,"Objectives The number of dental nanomaterials has increased significantly over the past years. A variety of commercial dental nanomaterials are available and researched. Nevertheless, how these nanomaterials work, what makes them special and whether they are superior to traditional dental materials is not always clear to dentists and researchers. The objective of this review paper is, therefore, to give an overview of the principles of nanomaterials and basic research and applications of dental nanomaterials. Methods The fundamentals of materials science of nanomaterials as well as their advantages and disadvantages are elaborated. The most important dental nanomaterials are discussed. This is mainly based on a survey of the literature and a review of the most frequently cited scientific papers in the international peer reviewed journal Dental Materials over the past five years. The developments of commercial dental nanomaterials as well as aspects of their clinical use are considered in this review. Results Nanomaterials have unique structures and properties that distinguish them from other materials. The journal Dental Materials is the journal with the highest numbers of articles and citations on the subject of dental nanomaterials. The most frequently reported dental nanomaterials are nanocomposites, nanoparticles, antimicrobial nanomaterials and bio-mineralization systems. Hallmarks of dental nanomaterials include a set of unique properties and challenges in the preparation of these materials. Significance By understanding the physical principles of dental nanomaterials, their strengths, limitations and their specific benefits will be better appreciated. Dental nanomaterials have potential for the future but currently do not always exhibit superior properties, for example in clinical situations.","Dental nanomaterials nanoparticles, Nanocomposites, Nanocoatings, Antimicrobial biomaterials"
7,SAURO2023391,"Sauro, Salvatore; Spagnuolo, Gianrico; Del Giudice, Carmela; Neto, Davino M. Andrade; Fechine, Pierre B. A.; Chen, Xiaohui; Rengo, Sandro; Chen, Xiaojing; Feitosa, Victor P.","Chemical, structural and cytotoxicity characterisation of experimental fluoride-doped calcium phosphates as promising remineralising materials for dental applications",Dental Materials,39,4,391-401,2023,https://www.sciencedirect.com/science/article/pii/S0109564123000714,"Objectives This study aimed at evaluating the cytotoxicity, chemical and structural properties of experimental fluoride-doped calcium-phosphates as potential remineralising materials for dental applications. Methods Experimental calcium phosphates were formulated using β-tricalcium phosphate, monocalcium phosphate monohydrate, calcium hydroxide, and different concentrations of calcium/sodium fluoride salts [(5 wt%: VSG5F), (10 wt%: VSG10F), (20 wt%: VSG20F)]. A fluoride-free calcium phosphate (VSG) was used as control. Each tested material was immersed in simulated body fluid (SBF), (24 h, 15 and 30 days) to assess their ability to crystallise into apatite-like. Cumulative fluoride release was assayed up to 45 days. Moreover, each powder was placed into a medium containing human dental pulp stem cells (200 mg/mL) and their cytotoxicity was analysed using the 3-(4,5-dimethylthiazol-2-yl)− 2,5-diphenyltetrazolium bromide (MTT) assay (24 h, 48 h and 72 h incubation). These latter results were statistically analysed by ANOVA and Tukey’s test (α = 0.05). Results All the experimental VSG-F materials produced fluoride-containing apatite-like crystals after SBF immersion. VSG20F presented prolonged release of fluoride ions into the storage media (45d). VSG, VSG10F and VSG20F showed a significant cytotoxicity at dilution of 1:1, while at 1:5, only VSG and VSG20F demonstrated a reduction in cell viability. At lower dilutions (1:10, 1:50 and 1:100) all specimens showed no significant toxicity to hDPSCs, but an increase in cell proliferation. Significance The experimental fluoride-doped calcium-phosphates are biocompatible and possess a clear ability to evoke fluoride-containing apatite-like crystallisation. Hence, they may be promising remineralising materials for dental applications.","Crystallisation, Apatite, Fluoride, Fluor-hydroxyapatite, Biocompatibility"
7,DELAMACORRA2022e69,"de la Macorra, José C.; Romero, Beatriz",Full mapping tensile bond strength of luting in search for differences due to centripetal curing shrinkage,Dental Materials,38,4,e69-e82,2022,https://www.sciencedirect.com/science/article/pii/S0109564122000550,"Objectives testing if hypothetical transverse centripetal strains due to polymerization contraction of luting materials produce differential alterations in its bonding to luted structures, depending on distances to the center of the luting mass, and if this effect is C-factor related. Two hypotheses were tested: (1) there is a statistically significant decreasing relationship between the bonding strength and the transverse distances to the center of the luting material, and (2) there is a statistically significant difference between bonding strengths among luting spaces with different configuration factors. Methods 10 PMMA (15 mm Ø) pairs of cylinders were cemented (Scotchbond Universal adhesive & Relyx Universal, both chemically cured) in a compliant setup under two (20 and 70 N) luting forces forming 2 groups (5 samples each), resulting in different C-factors. Whole samples were sectioned in x and y directions obtaining non-trimmed beams from all along the luting surfaces. Their relative positions in each sample were assessed before separating and categorized (10 categories) according to their distances to the center of the sample. All beams were tested in tension and, because of their uneven bonding areas and to balance its influence, UTS results were transformed into UTSres. First hypothesis was tested trough a linear relationship between UTSres and distances to vertical centers per samples. Second hypothesis was tested using Mann-Whitney U tests to compare UTSres between groups, along all categories. Further Weibull analysis was applied. Results ANOVA’s p of the regression UTSres – categories were statistically significant for all samples in group 70 N and for all except one in group 20 N: first hypothesis is partially maintained. Although Mann-Whitney tests p comparing UTSres of both groups for all categories but the first were statistically significant this hypothesis was maintained relying in Weibull analysis. Significance: bonded attachment of cemented materials decreases from centers to outbounds in plane, extensive surfaces, and this decrease is C-factor related.","Luting resin composites, Tensile test, Configuration factor, Polymerization strain"
7,PERDUNS20191214,"Perduns, Renke; Volk, Joachim; Plum, Melanie; Gutzki, Frank; Kaever, Volkhard; Geurtsen, Werner",Effects of HEMA on Nrf2-related gene expression using a newly developed 3D co-culture model of the oral mucosa,Dental Materials,35,9,1214-1226,2019,https://www.sciencedirect.com/science/article/pii/S0109564119301496,"Objective 2-Hydroxyethyl methacrylate (HEMA) is a component of many resin-modified materials and elutes from dental restorations into the oral cavity. Objective of our investigation was to determine the impact of HEMA on oral keratinocytes (OKF6/TERT2) and gingival fibroblasts (HGFs) in a newly established 3D co-culture model (3D-CCM) and to analyze the permeability of OKF6/TERT2 cells for HEMA. Methods Well-characterized 3D-CCMs, consisting of confluent OKF6/TERT2 cells on cell culture inserts above HGF-containing collagen gels, were treated supra-epithelial with HEMA. Mass spectrometry was used to measure the supra- and sub-epithelial distribution of HEMA after 24 h. The impact of HEMA on nuclear factor erythroid 2-related factor 2 (Nrf2) target genes was measured by qRT-PCR and western blot analysis. Results Mass spectrometry showed that HEMA was evenly distributed above and below the keratinocyte layer after 24 h. Analyzed target genes of Nrf2 were induced in both cell types on the mRNA-level but less pronounced in HGFs. On the protein-level, both cell types showed similar effects: At 5 mM HEMA, heme oxygenase-1 was induced 5.1-fold in OKF6/TERT2 cells and 4.1-fold in HGFs. NAD(P)H quinone dehydrogenase-1 was approximately induced 1.85-fold in both cell types. Significance Our 3D-CCM is suitable to analyze the biocompatibility of dental materials due to an improved simulation of the oral mucosa compared to monolayer cultures. Our results indicate that HEMA is able to penetrate a dense layer of keratinocytes and to activate the cellular oxidative defense response. This may be due to the activation of the Nrf2-pathway in both cell types.","HEMA, Oral keratinocytes, Gingival fibroblasts, 3D co-culture, Redox-regulated gene expression"
7,TOLEDANO202341,"Toledano, Manuel; Osorio, Estrella; Aguilera, Fátima S.; Osorio, María T.; Toledano, Raquel; López-López, Modesto T.; Lynch, Christopher D.; Osorio, Raquel",Dexamethasone and zinc loaded polymeric nanoparticles reinforce and remineralize coronal dentin. A morpho-histological and dynamic-biomechanical study,Dental Materials,39,1,41-56,2023,https://www.sciencedirect.com/science/article/pii/S0109564122003220,"Objective To investigate the effect of novel polymeric nanoparticles (NPs) doped with dexamethasone (Dex) on viscoelasticity, crystallinity and ultra-nanostructure of the formed hydroxyapatite after NPs dentin infiltration. Methods Undoped-NPs, Dex-doped NPs (Dex-NPs) and zinc-doped-Dex-NPs (Zn-Dex-NPs) were tested at dentin, after 24 h and 21 d. A control group without NPs was included. Coronal dentin surfaces were studied by nano-dynamic mechanical analysis measurements, atomic force microscopy, X-ray diffraction and transmission electron microscopy. Mean and standard deviation were analyzed by ANOVA and Student-Newman-Keuls multiple comparisons (p < 0.05). Results At 21 d of storage time, both groups doped with Dex exhibited the highest complex, storage and loss moduli among groups. Zn-Dex-NPs and Dex-NPs promoted the highest and lowest tan delta values, respectively. Dex-NPs contributed to increase the fibril diameters of dentin collagen over time. Dentin surfaces treated with Zn-Dex-NPs attained the lowest nano-roughness values, provoked the highest crystallinity, and produced the longest and shortest crystallite and grain size. These new crystals organized with randomly oriented lattices. Dex-NPs induced the highest microstrain. Crystalline and amorphous matter was present in the mineral precipitates of all groups, but Zn and Dex loaded NPs helped to increase crystallinity. Significance Dentin treated with Zn-Dex-NPs improved crystallographic and atomic order, providing structural stability, high mechanical performance and tissue maturation. Amorphous content was also present, so high hydroxyapatite solubility, bioactivity and remineralizing activity due to the high ion-rich environment took place in the infiltrated dentin.","Apatite, Dentin, Dexamethasone, Polymeric nanoparticles, Remineralization, Transmission electron microscopy, Viscoelastic, X-ray diffraction, Zinc"
7,AHMED202130,"Ahmed, M. H.; Yoshihara, K.; Yao, C.; Okazaki, Y.; Van Landuyt, K.; Peumans, M.; Van Meerbeek, B.",Multiparameter evaluation of acrylamide HEMA alternative monomers in 2-step adhesives,Dental Materials,37,1,30-47,2021,https://www.sciencedirect.com/science/article/pii/S0109564120302773,"Objective As frequently added to adhesives, the mono-functional monomer 2-hydroxyethyl methacrylate (HEMA) acts as co-solvent and improves surface wetting. Nevertheless, HEMA promotes watersorption and hydrolysis at adhesive interfaces, affecting bond durability to dentin. This study investigated if two acrylamide co-monomer alternatives could replace HEMA in experimental adhesive-resin formulations as part of 3/2-step universal adhesives applied, respectively, in etch-and-rinse (E&R) and self-etch (SE) bonding modes. Methods Upon priming dentin with the 10-MDP-based Clearfil SE Bond 2’ primer (‘C-SE2p’; Kuraray Noritake), three experimental adhesive resins, consisting of 50 wt.% Bis-GMA, 15 wt.% TEGDMA, and either 35 wt.% diethyl acrylamide (‘DEAA’), hydroxyethyl acrylamide (‘HEAA’) or HEMA (‘HEMA+’), were applied. The control HEMA-free adhesive resin contained 60 wt.% Bis-GMA and 40 wt.% TEGDMA (‘HEMA−’). All adhesives were evaluated for ‘immediate’ and ‘aged’ micro-tensile bond strength (μTBS) to dentin upon, respectively, 1-week (1w) and 6-month (6m) water storage, TEM adhesive-dentin interfacial interaction, 24-h and 6m three-point bending, contact-angle wetting, viscosity and watersorption. Results Linear mixed-effects model statistics revealed significantly better bonding performance of the adhesives applied in E&R than SE mode, except for DEAA_1w, with the highest μTBSs recorded for DEAA and HEMA− applied in SE mode. In E&R mode, aging did not significantly reduce DEAA’s μTBS. Best wetting on primed dentin was recorded for HEMA+, significantly better than DEAA, further HEAA and HEMA−, these directly related to their viscosity. HEAA absorbed significantly more water than all other adhesive-resin formulations. HEMA−>DEAA>HEAA>HEMA+ was the significant order for 6m bending strength. Conclusions The acrylamide co-monomer DEAA could replace HEMA, while HEAA not.","HEMA, Durability, Acrylamides, Linear mixed-effects model (LME), TEM, Bond strength"
7,HASS20211794,"Hass, Viviane; Liu, Hang; Cook, Walter; Walker, Mary P.; Wang, Yong",Distinct effects of polyphenols and solvents on dentin collagen crosslinking interactions and biostability,Dental Materials,37,12,1794-1805,2021,https://www.sciencedirect.com/science/article/pii/S0109564121002645,"Objective To evaluate the effects of different polyphenols and solvents on dentin collagen’s crosslinking interactions and biostabilization against MMPs and collagenase degradation. Methods Two polyphenols [proanthocyanidin (PA) and quercetin (QC)] with different water solubility were prepared as treatment solutions using ethanol (EtOH) or dimethyl sulfoxide (DMSO) as solvents. 6-um-thick dentin films were microtomed from dentin slabs of third molars. Following demineralization, films or slabs were subject to 60-s treatment (PA or QC) or no treatment (control) with subsequent extended-rinse with original solvent (EtOH or DMSO) or distilled water (DW). Collagen crosslinking interactions were assessed by FTIR. Biostability was assessed through endogenous MMPs activity via confocal laser scanning microscopy, and exogenous collagenase degradation via weight loss, hydroxyproline release and SEM. Finally, direct collagenase inactivation was also evaluated. Data were analyzed by three-way ANOVA and post-hoc tests (α=0.05%). Results Distinct effects of two polyphenols and solvents on collagen crosslinking and biostabilization were observed. Higher crosslinking and biostability efficacy occurred with PA than QC (p<0.001) that demonstrated negligible collagen interactions. With DMSO solvent, efficacy results were significantly reduced with both polyphenols (p<0.05). DMSO-rinse further weakened interactions of PA with collagen, diminishing biostability (p<0.05). Low biostability was detected with QC and DW-rinse, suggesting direct enzymatic inhibition due to physical presence in collagen. Significance Collagen crosslinking interactions and biostability depend on polyphenol chemical characteristics. Treatment-solution solvents may affect interactions between polyphenols and collagen, specifically, DMSO showed detrimental effects on collagen crosslinking and biostability and should be used with caution.","Collagen crosslinking, Dentin, Polyphenols, Proanthocyanidin, Quercetin, Dimethyl sulfoxide"
