http://www.semanticweb.org/ontologies/2022/titutuli/nivedita/drmo#bibliographyType,http://purl.org/dc/terms/identifier,http://purl.org/dc/terms/creator,http://purl.org/dc/terms/title,http://purl.org/dc/terms/source,http://purl.org/ontology/bibo/volume,http://www.semanticweb.org/ontologies/2022/titutuli/nivedita/drmo#number,http://purl.org/ontology/bibo/pages,http://www.semanticweb.org/ontologies/2022/titutuli/nivedita/drmo#yearPublished,http://purl.org/ontology/bibo/uri,http://purl.org/dc/terms/abstract,http://www.semanticweb.org/ontologies/2022/titutuli/nivedita/drmo#keywords
7,KUMAR2023127331,"Kumar, Mohit; Kumar, Devesh; Garg, Yogesh; Mahmood, Syed; Chopra, Shruti; Bhatia, Amit",Marine-derived polysaccharides and their therapeutic potential in wound healing application - A review,International Journal of Biological Macromolecules,253,,127331,2023,https://www.sciencedirect.com/science/article/pii/S0141813023042289,"Polysaccharides originating from marine sources have been studied as potential material for use in wound dressings because of their desirable characteristics of biocompatibility, biodegradability, and low toxicity. Marine-derived polysaccharides used as wound dressing, provide several benefits such as promoting wound healing by providing a moist environment that facilitates cell migration and proliferation. They can also act as a barrier against external contaminants and provide a protective layer to prevent further damage to the wound. Research studies have shown that marine-derived polysaccharides can be used to develop different types of wound dressings such as hydrogels, films, and fibres. These dressings can be personalised to meet specific requirements based on the type and severity of the wound. For instance, hydrogels can be used for deep wounds to provide a moist environment, while films can be used for superficial wounds to provide a protective barrier. Additionally, these polysaccharides can be modified to improve their properties, such as enhancing their mechanical strength or increasing their ability to release bioactive molecules that can promote wound healing. Overall, marine-derived polysaccharides show great promise for developing effective and safe wound dressings for various wound types.","Marine polysaccharide, Chitosan, Alginate, Wound healing, Diabetic wound"
7,JUMAAH2023121378,"Jumaah, F. N.; Mobarak, N. N.; Hassan, N. H.; Noor, S. A. M.; Nasir, S. N. S.; Ludin, N. A.; Badri, K. H.; Ahmad, A.; Ito, Elisabeth R. D.; Yoshizawa-Fujita, M.; Su'ait, M. S.","Review of non-crystalline and crystalline quaternary ammonium ions: Classification, structural and thermal insight into tetraalkylammonium ions",Journal of Molecular Liquids,376,,121378,2023,https://www.sciencedirect.com/science/article/pii/S0167732223001812,"In this review, all non-crystalline and crystalline quaternary ammonium substances, specifically tetraalkylammonium ions (NR4+) – namely ionic liquids (ILs), ionic liquid crystals (ILCs), and ionic plastic crystals (IPCs), have been briefly discussed according to their analogue structures and thermal properties. The proposed classification of organic salts is according to their chemical properties (chemical structure, and carbon substituents) and physical properties (phases of matter, orientational and positional order, which further reflect their crystalline and non-crystalline properties). This review also summarized the general information of these three subclasses – ILs, ILCs and IPCs. The recent definition of ILs has been stated as the substances solely having cations and anions without the presence of other molecules. The structure of ILCs, in contrast, comprises the main headgroups (similar to ILs), but commonly bear longer substituents, which result in phase segregation. The type of mesophases formed throughout melting process was influenced by functional group in the substituents, position, and length of chains attached to headgroup. However, the substances comprising both symmetrical cations and anions also exhibited similar patterns. These substances were labelled as IPCs with satisfied entropy of fusion’s value. This paper provides a comprehensive classification information about these ions.","Thermal behavior, liquid crystal, plastic crystal, ionic liquid, ammonium salt, Energy Material"
7,FU20231485,"Fu, Qingyun; Liang, Wenqi; Huang, Jiaxin; Jin, Weihong; Guo, Baisong; Li, Ping; Xu, Shulan; Chu, Paul K.; Yu, Zhentao",Research perspective and prospective of additive manufacturing of biodegradable magnesium-based materials,Journal of Magnesium and Alloys,11,5,1485-1504,2023,https://www.sciencedirect.com/science/article/pii/S2213956723001020,"Biodegradable metals such as magnesium (Mg) and its alloys have attracted extensive attention in biomedical research due to their excellent mechanical properties and biodegradability. However, traditional casting, extrusion, and commercial processing have limitations in manufacturing components with a complex shape/structure, and these processes may produce defects such as cavities and gas pores which can degrade the properties and usefulness of the products. Compared to conventional techniques, additive manufacturing (AM) can be used to precisely control the geometry of workpieces made of different Mg-based materials with multiple geometric scales and produce desirable medical products for orthopedics, dentistry, and other fields. However, a detailed and thorough understanding of the raw materials, manufacturing processes, properties, and applications is required to foster the production of commercial Mg-based biomedical components by AM. This review summarizes recent advances and important issues pertaining to AM of Mg-based biomedical products and discusses future development and application trends.","Magnesium-based materials, Additive manufacturing, Wires and powders, Biomedical metallic materials, Medical devices"
7,BAUM2023101245,"Baum, Sebastian; Stengel, Patrick; Abe, Natsue; Acevedo, Javier F.; Araujo, Gabriela R.; Asahara, Yoshihiro; Avignone, Frank; Balogh, Levente; Baudis, Laura; Boukhtouchen, Yilda; Bramante, Joseph; Breur, Pieter Alexander; Caccianiga, Lorenzo; Capozzi, Francesco; Collar, Juan I.; Ebadi, Reza; Edwards, Thomas; Eitel, Klaus; Elykov, Alexey; Ewing, Rodney C.; Freese, Katherine; Fung, Audrey; Galelli, Claudio; Glasmacher, Ulrich A.; Gleason, Arianna; Hasebe, Noriko; Hirose, Shigenobu; Horiuchi, Shunsaku; Hoshino, Yasushi; Huber, Patrick; Ido, Yuki; Igami, Yohei; Ishikawa, Norito; Itow, Yoshitaka; Kamiyama, Takashi; Kato, Takenori; Kavanagh, Bradley J.; Kawamura, Yoji; Kazama, Shingo; Kenney, Christopher J.; Kilminster, Ben; Kouketsu, Yui; Kozaka, Yukiko; Kurinsky, Noah A.; Leybourne, Matthew; Lucas, Thalles; McDonough, William F.; Marshall, Mason C.; Mateos, Jose Maria; Mathur, Anubhav; Michibayashi, Katsuyoshi; Mkhonto, Sharlotte; Murase, Kohta; Naka, Tatsuhiro; Oguni, Kenji; Rajendran, Surjeet; Sakane, Hitoshi; Sala, Paola; Scholberg, Kate; Semenec, Ingrida; Shiraishi, Takuya; Spitz, Joshua; Sun, Kai; Suzuki, Katsuhiko; Tanin, Erwin H.; Vincent, Aaron; Vladimirov, Nikita; Walsworth, Ronald L.; Watanabe, Hiroko",Mineral detection of neutrinos and dark matter. A whitepaper,Physics of the Dark Universe,41,,101245,2023,https://www.sciencedirect.com/science/article/pii/S2212686423000791,"Minerals are solid state nuclear track detectors — nuclear recoils in a mineral leave latent damage to the crystal structure. Depending on the mineral and its temperature, the damage features are retained in the material from minutes (in low-melting point materials such as salts at a few hundred °C) to timescales much larger than the 4.5Gyr-age of the Solar System (in refractory materials at room temperature). The damage features from the O(50)MeV fission fragments left by spontaneous fission of 238U and other heavy unstable isotopes have long been used for fission track dating of geological samples. Laboratory studies have demonstrated the readout of defects caused by nuclear recoils with energies as small as O(1)keV. This whitepaper discusses a wide range of possible applications of minerals as detectors for ER≳O(1)keV nuclear recoils: Using natural minerals, one could use the damage features accumulated over O(10)Myr–O(1)Gyr to measure astrophysical neutrino fluxes (from the Sun, supernovae, or cosmic rays interacting with the atmosphere) as well as search for Dark Matter. Using signals accumulated over months to few-years timescales in laboratory-manufactured minerals, one could measure reactor neutrinos or use them as Dark Matter detectors, potentially with directional sensitivity. Research groups in Europe, Asia, and America have started developing microscopy techniques to read out the O(1)–O(100)nm damage features in crystals left by O(0.1)–O(100)keV nuclear recoils. We report on the status and plans of these programs. The research program towards the realization of such detectors is highly interdisciplinary, combining geoscience, material science, applied and fundamental physics with techniques from quantum information and Artificial Intelligence.",
7,PANG2023101832,"Pang, Jiyi; Vince, James E.",The role of caspase-8 in inflammatory signalling and pyroptotic cell death,Seminars in Immunology,70,,101832,2023,https://www.sciencedirect.com/science/article/pii/S1044532323001239,"The programmed cell death machinery exhibits surprising flexibility, capable of crosstalk and non-apoptotic roles. Much of this complexity arises from the diverse functions of caspase-8, a cysteine-aspartic acid protease typically associated with activating caspase-3 and − 7 to induce apoptosis. However, recent research has revealed that caspase-8 also plays a role in regulating the lytic gasdermin cell death machinery, contributing to pyroptosis and immune responses in contexts such as infection, autoinflammation, and T-cell signalling. In mice, loss of caspase-8 results in embryonic lethality from unrestrained necroptotic killing, while in humans caspase-8 deficiency can lead to an autoimmune lymphoproliferative syndrome, immunodeficiency, inflammatory bowel disease or, when it can’t cleave its substrate RIPK1, early onset periodic fevers. This review focuses on non-canonical caspase-8 signalling that drives immune responses, including its regulation of inflammatory gene transcription, activation within inflammasome complexes, and roles in pyroptotic cell death. Ultimately, a deeper understanding of caspase-8 function will aid in determining whether, and when, targeting caspase-8 pathways could be therapeutically beneficial in human diseases.","Caspase-8, Pyroptosis, GSDMD, GSDMC, GSDME, Inflammasome, Necroptosis, Apoptosis"
7,MAHJOUR2023205117,"Mahjour, Seyed Kourosh; Faroughi, Salah A.","Risks and uncertainties in carbon capture, transport, and storage projects: A comprehensive review",Gas Science and Engineering,119,,205117,2023,https://www.sciencedirect.com/science/article/pii/S2949908923002455,"The rapid escalation of climate change and global warming underscores the critical role of CO2 emissions, necessitating effective mitigation strategies. Carbon Capture and Storage (CCS) has emerged as a promising way to address this challenge. It is estimated that CCS could account for 25–67% of emissions reductions in heavy industries. Nonetheless, the realization of large-scale CCS deployment demands a meticulous evaluation of associated risks (e.g., pure and speculative) and uncertainties (e.g., aleatoric, epistemic and Knightian) across the entire process. This review paper provides a comprehensive analysis of the risks and uncertainties (R&U), both technical (e.g., oprational and site chractrization) and non-technical (e.g., financial, political and social) inherent in CCS initiatives. Drawing from a diverse array of recent literature sources—including more than 400 CCS-related articles, books, theses, and reports—the analysis spans the period from 2015 to 2023. The methodology adheres rigorously to the Preferred Reporting Items for Systematic Reviews and Meta-Analyses (PRISMA) guidelines, ensuring methodical precision and coherence. Our analysis indicates that approximately 47% of studies found from 2015 focused on technical R&U in CCS, while the remaining 53% addressed non-technical R&U. This distribution demonstrates a relative equilibrium in the research landscape as depicted in the literature. This review by considering R&U within the CCS landscape can provide crucial insights for engineers and researchers in decarbonization. It serves as a vital guide for navigating intricate challenges in CCS projects. Moreover, administrators and developers can use this knowledge to enhance technological security and cost-efficiency. Ultimately, this paper identifies practical strategies and methodologies that enhance the feasibility of CCS, offering concrete recommendations and suggestions to elevate the success potential of CCS endeavors.","Carbon capture and storage, Pure and speculative risks, Aleatoric and epistemic and knightian uncertainties, Technical and non-technical risks and uncertainties"
7,LIU2023105455,"Liu, Yang; Wang, Xueyi; Zhang, Zelin; Deng, Fang",Deep learning in image segmentation for mineral production: A review,Computers & Geosciences,180,,105455,2023,https://www.sciencedirect.com/science/article/pii/S0098300423001590,"Mineral image segmentation is widely used in mining, sorting, exploration, composition analysis, and other production works. The burgeoning field of deep learning provides preferred solutions for mineral image segmentation. We present a review of recent literature in this direction, covering the module components, encoder-decoders architecture, representative networks, mineral image datasets, performance metrics, and state-of-the-art models. In the application performance survey, the review contents include mineral type, image type, image resolution, image data quantity, architecture selection, and encoder network construction, as well as summarizes the advantages of deep learning-based mineral image segmentation methods. We conducted small-scale experiments for the current mainstream architectures and visualize the segmentation results for performance comparison. We also investigated the application challenges and bottlenecks of deep learning-based methods, propose several innovative directions, and discuss promising future applications.","Mineral image segmentation, Intelligent mineral industry, Deep learning, Encoder-decoders architecture, Application performance survey"
7,ELKADY2023121046,"El-Kady, Maha M.; Ansari, Iqbal; Arora, Charu; Rai, Nidhi; Soni, Sanju; Verma, Dakeshwar Kumar; Singh, Priyanka; Mahmoud, Alaa El Din","Nanomaterials: A comprehensive review of applications, toxicity, impact, and fate to environment",Journal of Molecular Liquids,370,,121046,2023,https://www.sciencedirect.com/science/article/pii/S0167732222025855,"The present era is considered the nanotech age. Nanomaterials have gained a great deal of importance in the field of technology, engineering, and medicine progression because of their tunable, physical, chemical, and biological properties rather than their bulk counterparts. Nanomaterials are classified based on their size, shape, composition, origin, and toxicity. Due to the increasing utility and industrial applications of nanomaterials, it has become important to investigate nanomaterials' toxicity and environmental risks. In the present review, we have critically discussed the applications, behavior, and toxic impact on humans, animals, and the environment. Its fate and challenges and future requirements for the development and design of safe nanotechnology for sustainable development have been discussed.","Nanotechnology, Nanomaterials, Nanosize, Drug delivery, Nanotoxicology"
7,YU2023122,"Yu, Le; Cavelier, Sacha; Hannon, Brett; Wei, Mei",Recent development in multizonal scaffolds for osteochondral regeneration,Bioactive Materials,25,,122-159,2023,https://www.sciencedirect.com/science/article/pii/S2452199X23000129,"Osteochondral (OC) repair is an extremely challenging topic due to the complex biphasic structure and poor intrinsic regenerative capability of natural osteochondral tissue. In contrast to the current surgical approaches which yield only short-term relief of symptoms, tissue engineering strategy has been shown more promising outcomes in treating OC defects since its emergence in the 1990s. In particular, the use of multizonal scaffolds (MZSs) that mimic the gradient transitions, from cartilage surface to the subchondral bone with either continuous or discontinuous compositions, structures, and properties of natural OC tissue, has been gaining momentum in recent years. Scrutinizing the latest developments in the field, this review offers a comprehensive summary of recent advances, current hurdles, and future perspectives of OC repair, particularly the use of MZSs including bilayered, trilayered, multilayered, and gradient scaffolds, by bringing together onerous demands of architecture designs, material selections, manufacturing techniques as well as the choices of growth factors and cells, each of which possesses its unique challenges and opportunities.","Multizonal scaffolds, Osteochondral regeneration, Fabrication, Cells, Growth factors"
7,JOHN2023100533,"John, Samuel; Hester, Scott; Basij, Maryam; Paul, Avijit; Xavierselvan, Marvin; Mehrmohammadi, Mohammad; Mallidi, Srivalleesha",Niche preclinical and clinical applications of photoacoustic imaging with endogenous contrast,Photoacoustics,32,,100533,2023,https://www.sciencedirect.com/science/article/pii/S2213597923000861,"In the past decade, photoacoustic (PA) imaging has attracted a great deal of popularity as an emergent diagnostic technology owing to its successful demonstration in both preclinical and clinical arenas by various academic and industrial research groups. Such steady growth of PA imaging can mainly be attributed to its salient features, including being non-ionizing, cost-effective, easily deployable, and having sufficient axial, lateral, and temporal resolutions for resolving various tissue characteristics and assessing the therapeutic efficacy. In addition, PA imaging can easily be integrated with the ultrasound imaging systems, the combination of which confers the ability to co-register and cross-reference various features in the structural, functional, and molecular imaging regimes. PA imaging relies on either an endogenous source of contrast (e.g., hemoglobin) or those of an exogenous nature such as nano-sized tunable optical absorbers or dyes that may boost imaging contrast beyond that provided by the endogenous sources. In this review, we discuss the applications of PA imaging with endogenous contrast as they pertain to clinically relevant niches, including tissue characterization, cancer diagnostics/therapies (termed as theranostics), cardiovascular applications, and surgical applications. We believe that PA imaging’s role as a facile indicator of several disease-relevant states will continue to expand and evolve as it is adopted by an increasing number of research laboratories and clinics worldwide.","Photoacoustics, Ultrasound, Spectroscopy, Diagnostics, Clinical, Endogenous, Image-guided, Interventions, Theranostics"
7,DZIEJARSKI2023100483,"Dziejarski, Bartosz; Serafin, Jarosław; Andersson, Klas; Krzyżyńska, Renata",CO2 capture materials: a review of current trends and future challenges,Materials Today Sustainability,24,,100483,2023,https://www.sciencedirect.com/science/article/pii/S2589234723001690,"Over the last decade, CO2 adsorption technology has quickly gained popularity and is now widely applied in global CCUS projects due to playing an important role in achieving net-zero emissions by 2050. As a result, novel materials, or post-modification methods of those already available have been successively reported to enhance the efficiency of CO2 capture from flue gases. This paper discusses a systematic understanding of fundamental aspects of current research trends in terms of developing selected solid CO2 adsorbent, with a particular emphasis on the upcoming challenges. The candidates are reviewed considering the practical drawbacks of imposed by industrial scale and economics, including carbon-based materials, metal-organic frameworks (MOFs), polymers, zeolites, silica, alumina, metal oxides, amine-based adsorbents, and other composite porous materials. Sustainable sorbents derived from biomass and industrial residues are also studied due to the high need for cost-effective raw materials and their crucial role in the circular economy. Lastly, a techno-economic analysis (TEA) is included to provide the most important criteria that should be considered when adsorbents are implemented on an industrial scale. Consequently, the review is summarized, and recommendations are offered for future research in the advancement of CO2 capture materials. The paper aims to establish a comprehensive theoretical basis of adsorption technologies currently progressed to reduce CO2 emissions, along with highlighting the identification and precise articulation of the most important future research paths that could be beneficial to address over the next years.","CO adsorption, Sorption, Adsorbents, Greenhouse gases, CO emission, Climate change mitigation"
7,ULLAH2023112240,"Ullah, Muneeb; Wahab, Abdul; Khan, Shahid Ullah; Naeem, Muhammad; ur Rehman, Khalil; Ali, Haider; Ullah, Aziz; Khan, Amjad; Khan, Nauman Rahim; Rizg, Waleed Y.; Hosny, Khaled M.; Alissa, Mohammed; Badr, Moutaz Y.; Alkhalidi, Hala M.",3D printing technology: A new approach for the fabrication of personalized and customized pharmaceuticals,European Polymer Journal,195,,112240,2023,https://www.sciencedirect.com/science/article/pii/S0014305723004238,"3DP is a computer-aided designing with the interesting innovation of prototyping layer-by-layer, creating 3D articles as digital blueprints to accomplish unequaled gracefulness, time protection, and extraordinary assembling ability of pharmaceutical dosage forms. 3D printing technology offers a novel approach for the fabrication of personalized and customized pharmaceuticals. This emerging field often referred to as “pharmaceutical 3D printing” or “3D-printed medications,” has the potential to revolutionize the way medications are manufactured and administered. By using different method like binder jetting, solid-state extrusion (SSE), hot melt extrusion (HME), digital light processing (DLP), stereo lithography apparatus (SLA), selective laser sintering (SLS), vat polymerization, and fused deposition displaying (FDM). 3DP is a unique technology that was first conceptualized in 1986 by Charles Hull in field of pharmaceutical, medical. It is used to create on-demand, customizable, low volume/high volume, intricate yet more precise, and efficacious medications with desired geometries, hues, flavors, dosages, administration routes, and complex release profiles that has the capacity to improve compliance. In this review we focus on traditional methods of 3DP producing medicine, it does not require a large production area. Instead, medicines can be produced in a pharmacy, in a hospital or even in a patient’s home by using specialized 3D printer that uses a specialized ink that contains a mixture of active ingredients and excipients. A significant accomplishment was made in this field in 2015 when Spritam, an epileptic medic, was the first Food and Drug Administration(FDA) approved 3D printed medicine. Moreover, 3DP has enormous potential so that it can be utilized in a vast scope of the medical field and robotics. In the future, 3DP technology the potential to revolutionize organ transplantation and tissue repair therapies. On-demand 3D production of medicines will also be cost-effective. 3DP plays a unique role in customized medicine or drugs, nutritional products, and organs, Researcher solve the problem facing during the integration of 3D printing with tissue engineering.","3D printing, Customized pharmaceuticals, Polypill"
7,AMIRYAGHOUBI2023166739,"Amiryaghoubi, Nazanin; Fathi, Marziyeh; Barar, Jaleh; Omidian, Hossein; Omidi, Yadollah",Advanced nanoscale drug delivery systems for bone cancer therapy,Biochimica et Biophysica Acta (BBA) - Molecular Basis of Disease,1869,6,166739,2023,https://www.sciencedirect.com/science/article/pii/S0925443923001059,"Bone tumors are relatively rare, which are complex cancers and primarily involve the long bones and pelvis. Bone cancer is mainly categorized into osteosarcoma (OS), chondrosarcoma, and Ewing sarcoma. Of these, OS is the most intimidating cancer of the bone tissue, which is mostly found in the log bones in young children and older adults. Conspicuously, the current chemotherapy modalities used for the treatment of OS often fail mainly due to (i) the non-specific detrimental effects on normal healthy cells/tissues, (ii) the possible emergence of drug resistance mechanisms by cancer cells, and (iii) difficulty in the efficient delivery of anticancer drugs to the target cells. To impose the maximal therapeutic impacts on cancerous cells, it is of paramount necessity to specifically deliver chemotherapeutic agents to the tumor site and target the diseased cells using advanced nanoscale multifunctional drug delivery systems (DDSs) developed using organic and inorganic nanoparticles (NPs). In this review, we provide deep insights into the development of various DDSs applied in targeting and eradicating OS. We elaborate on different DDSs developed using biomaterials, including chitosan, collagen, poly(lactic acid), poly(lactic-co-glycolic acid), polycaprolactone, poly(ethylene glycol), polyvinyl alcohol, polyethyleneimine, quantum dots, polypeptide, lipid NPs, and exosomes. We also discuss DDSs established using inorganic nanoscale materials such as magnetic NPs, gold, zinc, titanium NPs, ceramic materials, silica, silver NPs, and platinum NPs. We further highlight anticancer drugs' role in bone cancer therapy and the biocompatibility of nanocarriers for OS treatment.","Biomaterials, Bone cancer, Drug delivery systems, Nanomaterials, Osteosarcoma, Tumor targeting"
7,VENN2023102979,"Venn, Tyron J.","Reconciling timber harvesting, biodiversity conservation and carbon sequestration in Queensland, Australia",Forest Policy and Economics,152,,102979,2023,https://www.sciencedirect.com/science/article/pii/S1389934123000746,"In many countries, forest policies have been enacted that reduce opportunities for public and private native forests to be sustainably managed for multiple uses, including timber production. Such policies have typically been implemented out of concern for the environment, but policy-makers often make poor assumptions about or ignore the associated perverse ecological and economic trade-offs that can threaten global action to conserve biodiversity and mitigate climate risk. The purpose of this paper is to inform and promote research on the application of the land sharing–sparing framework to better accommodate ecological and economic trade-offs in forest policy evaluation. The regional context is Queensland (QLD), Australia, where consideration is being given to policy changes that will substantially increase land sparing within the public and private native forest estate by contracting the area available for management under land sharing with selection timber harvesting. A modified conceptualisation of the land sharing–sparing framework is introduced, which explicitly accounts for the role that international trade can play in facilitating domestic land sparing policy. Critical reviews of literature concerning six important ecological and economic trade-offs that are associated with domestic forest policy are presented: (a) international biodiversity conservation; (b) climate risk mitigation; (c) securing domestic wood supply; (d) resourcing domestic forest management; (e) management of wildfire risk; and (f) domestic biodiversity conservation. Under existing policy settings, increased land sparing in QLD has a high risk of unintended negative outcomes, including for international biodiversity conservation and carbon emissions. While land sparing can benefit species that require long undisturbed forest habitat, conservation of most native flora and fauna in QLD is not substantially affected or is enhanced by selection harvesting practices permitted in the state. Decades of poor government resourcing of conservation estate management and timber plantation expansion suggests increased land sparing will have negligible benefits for domestic biodiversity conservation and wood supply in the absence of a considerable and permanent reallocation of scarce resources. In contrast, land sharing can provide greater long-term climate risk mitigation benefits, promote high biodiversity values through creation of heterogeneous landscape mosaics and leverage private sector resources for conservation activities. These complex ecological and economic trade-offs have been collated for the first time in an Australian context and justify further research to explore their quantification and accommodation within the land sharing–sparing framework to better inform forest policy-making.","Land sparing, Land sharing, Selection harvesting, Timber plantations, Threatened species, Ecological footprint, Life cycle analysis, Carbon sequestration"
7,PIRES2023111868,"Pires, Patrícia C.; Mascarenhas-Melo, Filipa; Pedrosa, Kelly; Lopes, Daniela; Lopes, Joana; Macário-Soares, Ana; Peixoto, Diana; Giram, Prabhanjan S.; Veiga, Francisco; Paiva-Santos, Ana Cláudia",Polymer-based biomaterials for pharmaceutical and biomedical applications: A focus on topical drug administration,European Polymer Journal,187,,111868,2023,https://www.sciencedirect.com/science/article/pii/S0014305723000514,"The increasing emergence of skin diseases and the difficulty in treating damaged skin using conventional therapies have been calling for the development of novel drug delivery systems towards an effective topical drug administration. Drug delivery systems are able to produce these results by means of improved drug delivery features, including controlled drug release, increased drug skin permeation and retention, and decreased systemic adverse effects. Natural polymers have proved to be good excipients for incorporation in hybrid systems (nanocarriers dispersed in a semisolid base) for the management of skin affections. In addition to being biocompatible, biodegradable, economic, easily available and based on renewable resources, natural polymers also have intrinsic bioactive properties that greatly enhance their applicability in drug delivery systems. Examples of such are chitosan, alginate, agarose, starch, hyaluronic acid, silk fibroin, collagen, gelatin, and many others. These polymers also play a crucial role in the preparation of polymeric nanoparticles, that increase skin penetration, but also in the preparation of semisolid bases for cutaneous application, which improves the viscosity of the formulations and, consequently, provides a suitable topical application for the management of skin diseases. This review aims to present and discuss some of the latest drug delivery system technologies using natural polymers and analyze the respective in vitro, ex vivo and in vivo experiments to improve topical treatments. In addition, the present manuscript highlights the advantages and effective therapeutic capabilities of the use of nanoparticles composed of different biopolymers for various skin conditions, such as burns, wound healing, prevention of scar formation during wound healing, treatment of dermal infections, and also pathologies such as atopic dermatitis.","Natural polymer, Nanotechnology, Topical drug administration, Skin"
7,KHAN2023116254,"Khan, Zaheen Ullah; Moronshing, Maku; Shestakova, Marina; Al-Othman, Ahmed; Sillanpää, Mika; Zhan, Zhengshuo; Song, Bingnan; Lei, Yang",Electro-deionization (EDI) technology for enhanced water treatment and desalination: A review,Desalination,548,,116254,2023,https://www.sciencedirect.com/science/article/pii/S0011916422007093,"Extensive industrialization, agricultural development, and continued population growth have triggered economic and physical water scarcity. Advanced water treatment and desalination technologies with high ion removal capacity and energy efficiency are highly desirable to mitigate water pollution and shortage. Electrochemical separation techniques have exciting features such as chemical selectivity, versatility, compact size, decreased generation of secondary waste, and broad applicability in ion separation and water purification. Electrodeionization (EDI), which combines the synergistic properties of ion exchange resins (ion exchange, IX) and ion-selective membranes (Electrodialysis, ED), is one such promising electrochemical process. Herein, we briefly introduce the fundamentals of the EDI process, including its configuration, working principle, ion removal mechanism, and critical evaluation metrics for EDI performance. Various advantages and drawbacks of EDI are also discussed, along with scientific strategies to mitigate the bottleneck and improve the process. Furthermore, novel tailored applications are specifically addressed, including heavy metal ion removal, water desalination, and low-level radioactive waste removal. On top of that, the review also compares EDI with other conventional techniques regarding removal efficiency, energy consumption, and resin regeneration. Lastly, the current global market, remaining challenges, and potential research directions are summarized to offer strategies for future development in this promising field.","Electrochemical process, Electrodeionization, Ion-exchange resins, Ion-selective membranes, Heavy metals, Ultrapure water"
7,KUZMICHEV2023104330,"Kuzmichev, Alexander B.; Danukalova, Maria K.",The Laptev Sea orocline: How to tie loose ends of Arctic fold belts,Earth-Science Reviews,238,,104330,2023,https://www.sciencedirect.com/science/article/pii/S0012825223000193,"Several fold belts approach the Laptev Sea from different sides, and their tracing through the shelf is ambiguous. The only way to reconcile geological facts is to suggest that the Verkhoyansk–Chukotka fold belt occupies most of the Laptev Sea shelf in the form of an orocline folded in two. The Verkhoyansk fold belt is composed mainly of deformed sediments accumulated during the late Paleozoic and early Mesozoic on the passive continental margin. The oroclinal structural model may be validated by tracing the edge of the continental shelf imprinted in Permian rocks, which are the only stratigraphic level available all over the sea periphery. This has been done for the southwestern, western, and eastern shores of the Laptev Sea. For the last locality, i.e., for the New Siberian Islands, the initiation and evolution of the late Paleozoic rifted continental margin facing the Laptev Sea was also outlined. Following the oroclinal model, the tectonic partitioning of Taimyr and Severnaya Zemlya is tentatively traced to the opposite side of the Laptev Sea. We assert that three Taimyr belts (South, Central, and North) are not separated by Paleozoic or Mesozoic sutures and are distinguishable by different composition and depositional settings of lower Paleozoic sedimentary rocks formed on the marginal part of the Siberian continent. In particular, the North Taimyr belt is interpreted as a foreland basin developed during the collision of Siberia with Baltica in the late Ediacaran – Early Cambrian. Ordovician volcanic and plutonic belt in the eastern October Revolution Island we assume to be a riftogenic one, which is coeval with similar igneous occurrences of De Long Islands on the opposite side of the Laptev Sea. The Ordovician rifting could have initiated the opening of the Taimyr branch of the Ural Ocean, which, however, did not leave behind any material evidence. The most probable position of the suture is the Shokalsky Strait (separating Bolshevik and October Revolution Islands) and the shelf area along its strike. The collision of Siberia with the Kara block of Baltica occurred once again in the Late Paleozoic. Three fold belts largely shape the modern structure of the Laptev Sea region: the late Paleozoic North Taimyr belt, the Late Triassic South Taimyr one, and the Late Jurassic-Neocomian Verkhoyansk. All above orogenic belts were formed not at the boundaries of lithospheric plates but mainly at sites of extended and thinned lithosphere. These were the foreland basins of previous orogenies for the first two belts; and rifted passive continental margin for the last one. Revealed recent structure of the Laptev Sea region opens up the prospect of restoring pre-Cretaceous paleogeography when the relative position of continental blocks was quite different.","Arctic tectonics, Laptev Sea shelf, Verkhoyansk fold belt, Taimyr tectonic belts, New Siberian Islands, Orocline"
7,KRUZIC2023105574,"Kruzic, Jamie J.; Hoffman, Mark; Arsecularatne, Joseph A.",Fatigue and wear of human tooth enamel: A review,Journal of the Mechanical Behavior of Biomedical Materials,138,,105574,2023,https://www.sciencedirect.com/science/article/pii/S1751616122004799,"Human tooth enamel must withstand the cyclic contact forces, wear, and corrosion processes involved with typical oral functions. Furthermore, unlike other human tissues, dental enamel does not have a significant capacity for healing or self-repair and thus the longevity of natural teeth in the oral environment depends to a large degree on the fatigue and wear properties of enamel. The purpose of this review is to provide an overview of our understanding of the fatigue and wear mechanisms of human enamel and how they relate to in vivo observations of tooth damage in the complex oral environment. A key finding of this review is that fatigue and wear processes are closely related. For example, the presence of abrasive wear particles significantly lowers the forces needed to initiate contact fatigue cracking while subsurface fatigue crack propagation drives key delamination wear mechanisms during attrition or attrition-corrosion of enamel. Furthermore, this review seeks to bring a materials science and mechanical engineering perspective to fatigue and wear phenomena. In this regard, we see developing a mechanistic description of fatigue and wear, and understanding the interconnectivity of the processes, as essential for successfully modelling enamel fatigue and wear damage and developing strategies and treatments to improve the longevity of our natural teeth. Furthermore, we anticipate that this review will stimulate ideas for extending the lifetime of the natural tooth structure and will help highlight where our understanding is too limited and where additional research into fatigue and wear of human tooth enamel is warranted.","Fatigue, Wear mechanisms, Human tooth enamel"
