http://www.semanticweb.org/ontologies/2022/titutuli/nivedita/drmo#bibliographyType,http://purl.org/dc/terms/identifier,http://purl.org/dc/terms/creator,http://purl.org/dc/terms/title,http://purl.org/dc/terms/source,http://purl.org/ontology/bibo/volume,http://www.semanticweb.org/ontologies/2022/titutuli/nivedita/drmo#number,http://purl.org/ontology/bibo/pages,http://www.semanticweb.org/ontologies/2022/titutuli/nivedita/drmo#yearPublished,http://purl.org/ontology/bibo/uri,http://purl.org/dc/terms/abstract,http://www.semanticweb.org/ontologies/2022/titutuli/nivedita/drmo#keywords
7,DIOGUARDI2022e203,"Dioguardi, Mario; Alovisi, Mario; Comba, Allegra; Baldi, Andrea; Troiano, Giuseppe; Cadenaro, Milena; Mazzoni, Annalisa; Breschi, Lorenzo; Lo Muzio, Lorenzo; Scotti, Nicola",The influence of indirect bonded restorations on clinical prognosis of endodontically treated teeth: A systematic review and meta-analysis,Dental Materials,38,8,e203-e219,2022,https://www.sciencedirect.com/science/article/pii/S0109564122001579,"Objective The loss of the dental coronal portion following carious lesions or fractures leads to endodontic treatment with subsequent restoration to ensure correct anatomy and function. Recently, partial adhesive restorations have been widely proposed to increase the survival rate of endodontically treated teeth. The primary purpose of this review is to assess the failure rate of indirect partial adhesive restorations on endodontically treated teeth (ETT), considering the follow-up period. Methods The indications reported in the PRISMA (Preferred Reporting Items for Systematic Reviews and Meta-Analysis) were used to draft the present review. The study was constructed on PICO questions: population (patients who need indirect adhesive restorative treatment on endodontically treated teeth with onlay and overlay), intervention (onlay and overlay), control (patients with onlay and overlay on endodontically treated teeth) and outcome (failure rate and types of failure for onlay and overlay). The asked scientific question was: what are the failure rate and types of failure for adhesive indirect partial restorations on ETT? Results The overall failure rate that emerges is 0.087 with a ratio of 121/1254, I2 80 % p-value< 0.001. Moreover, by meta-regression with covariates the follow-up period reports a coefficient of 0.013 with a P-value< 0.001. In conclusion, the indirect partial restorations on endodontically treated teeth displayed overall acceptable outcomes in terms of success from 2 to 4 years after their placement with only 4.32 % of failure. Failures increase after 7 years up to 12–30 years with failure rates of approximatively 10.65 % and 20.94 %. The analysis of the included articles reporting the causes of restorations failures showed that 15.51 % of cases were related to the loss of dental element. Significance Besides the survival rates of indirect adhesive restorations on endodontically treated posterior teeth, it was highlighted that the majority of failures appeared restorable. Thus, partial restorations seemed able to prevent the ETT tooth loss.","Inlay, Onlay, Overlay, Partial crown, Indirect restoration, endodontically treated teeth"
7,GAROUSHI20221598,"Garoushi, Sufyan; Vallittu, Pekka; Lassila, Lippo",Development and characterization of ion-releasing fiber-reinforced flowable composite,Dental Materials,38,10,1598-1609,2022,https://www.sciencedirect.com/science/article/pii/S010956412200238X,"Objective This study aimed to develop and characterize an ion-releasing experimental fiber-reinforced flowable composite (Bio-SFRC) and dentin treatment solution made of poly(acrylic acid) (PAA) with a high molecular weight. In addition we also evaluated the interface structure and mineralization potential between the Bio-SFRC and dentin. Methods Some mechanical properties (flexural properties and fracture toughness) of Bio-SFRC in comparison with commercial inert (G-aenial Flo X) and ion-releasing materials (ACTIVA-BioActive Base/Liner and Fuji II LC) were assessed (n = 8/group). Calcium-release at different time-points was measured during the first six weeks by using a calcium-ion selective electrode. Surface analysis of composites after being stored in simulated body fluid (SBF) was investigated by using SEM/EDS. Dentin disks (n = 50) were prepared from extracted sound teeth and demineralization was simulated by acid etching. SEM/EDS was used to evaluate the microstructure of dentin on the top surface and at interface with composites after being stored in SBF. Results Bio-SFRC showed higher fracture toughness (1.6 MPa m1/2) (p < 0.05) compared to Flo X (1.2 MPa m1/2), ACTIVA (1 MPa m1/2) and Fuji II LC (0.8 MPa m1/2). Accumulative calcium release after six weeks from Bio-SFRC (15 mg/l) was higher than other tested ion-releasing materials (≈ 6 mg/l). Mineralization was clearly seen at the interface between treated dentin and Bio-SFRC. None of the commercial tested materials showed signs of mineralization at the interface and dentinal tubules remained open. Significance. Developing such reinforced ion-releasing flowable composite and PAA solution might offer the potential for mineralization at the interface and inside the organic matrix of demineralized dentin.","Short fiber-reinforced flowable composite, Mineralization, Ion release, Bioactivity, Mechanical properties"
7,FAN20221518,"Fan, Menglin; Li, Meng; Yang, Yingming; Weir, Michael D.; Liu, Yifang; Zhou, Xuedong; Liang, Kunneng; Li, Jiyao; Xu, Hockin H. K.",Dual-functional adhesive containing amorphous calcium phosphate nanoparticles and dimethylaminohexadecyl methacrylate promoted enamel remineralization in a biofilm-challenged environment,Dental Materials,38,9,1518-1531,2022,https://www.sciencedirect.com/science/article/pii/S0109564122002032,"Objective The cariogenic biofilm on enamel, restoration, and bonding interface is closely related to dental caries and composite restoration failure. Enamel remineralization at adhesive interface is conducive to protecting bonding interface and inhibiting secondary caries. This study intended to assess the remineralization efficiency of adhesive with dimethylaminohexadecyl methacrylate (DMAHDM) and nanoparticles of amorphous calcium phosphate (NACP) on initial caries lesion of biofilm-coated enamel. Methods Artificial initial carious lesion was created via 72-hour immersion in demineralization solution and cariogenic biofilm was formed after 24-hour culture of Streptococcus mutans (S. mutans). Specimens were then divided into 4 groups: enamel control, enamel treated with NACP, DMAHDM and NACP+DMAHDM respectively. Samples next underwent 7-day cycling, 4 h in BHIS (brain heart infusion broth containing 1 % sucrose) and 20 h in AS (artificial saliva) per day. The pH of BHIS was tested daily. So did the concentration of calcium and phosphate in BHIS and AS. Live/dead staining, colony-forming unit (CFU) count, and lactic acid production of biofilms were measured 7 days later. The enamel remineralization efficiency was evaluated by microhardness testing and transverse microradiography (TMR) quantitatively. Results Enamel of NACP+DMAHDM group demonstrated excellent remineralization effectiveness. And the NACP+DMAHDM adhesive released a great number of Ca2+ and PO43- ions, increased pH to 5.81 via acid neutralization, decreased production of lactic acid, and reduced CFU count of S. mutans (P < 0.05). Significance The NACP+DMAHDM adhesive would be applicable to preventing secondary caries, strengthening enamel-adhesive interface, and extending the lifespan of composite restoration.","Enamel, Remineralization, Adhesive, Biofilm, TMR"
7,BEHL2021131,"Behl, Sonam; Farahani, Abbas Darestani; Raju; Rajan, Ginu; Ellakwa, Ayman; Farrar, Paul; Thordarson, Pall; Prusty, B. Gangadhara",Evaluation of rheological behaviour of flowable dental composites reinforced with low aspect ratio micro-sized glass fibres,Dental Materials,37,1,131-142,2021,https://www.sciencedirect.com/science/article/pii/S0109564120303006,"Objective Experimental investigation is carried out to determine the flowability and stickiness of the developed composite material for dental restoration containing low aspect ratio (AR ≤ 100) surface treated micro-sized glass fibres. Methods Specimens are manufactured by mixing low AR (50/70/100) micro-sized glass fibres with two different weight fractions (5%/10%) into UDMA/TEGDMA based resin. Particulate filler composite (PFC) containing 55% glass fillers is used as the control group. Dynamic oscillatory strain sweep tests are conducted to analyse the linear viscoelastic behaviour. Solid-to fluidic transition behaviour of dental composites is also calculated in terms of flow and yield stresses. Furthermore, the oscillatory frequency sweep tests are conducted at three different strains (0.5%, 5% and 50%) resembling the positioning of unset paste onto restorations for different real-life clinical situations. Additionally, stickiness of dental composites with handling instrument (steel) and dentine covered with bonding agent is also evaluated. Results The results suggested the all the FRC groups exhibited non-Newtonian, shear-thinning behaviour. It is further established that inclusion of 5% of 50/70AR fibres into dental composites does not affect the flowability. Simultaneously, stickiness with dentine covered with bonding agent is more for these two compositions as compared to that of handling instrument (steel). Significance This study suggest that visco-elastic properties of dental composites are greatly affected by the type of filler (spherical shaped particulate fillers or rod-shaped fibres) as well as fibre weight fraction/fibre AR. This phenomenon can be attributed to the varying interactions between micro-sized fibres of different AR/weight fraction, particulate fillers and monomers.","Fibre reinforced dental composite, Low aspect ratio S-Glass fibre, Rheology, Flow stresses, Yield stresses"
7,AUNG2019945,"Aung, San San May Phyo; Takagaki, Tomohiro; Ko, Aye Ko; Halabi, Somayah; Sato, Takaaki; Ikeda, Masaomi; Nikaido, Toru; Burrow, Michael F.; Tagami, Junji",Adhesion durability of dual-cure resin cements and acid–base resistant zone formation on human dentin,Dental Materials,35,7,945-952,2019,https://www.sciencedirect.com/science/article/pii/S0109564118314659,"Objectives Bond durability and resistance to acid-base challenge of dentin with dual-cure resin cement have been rarely investigated. The purpose of this study was to evaluate dentin bond strength and observe the adhesive-dentin interface after acid-base challenge using three different dual-cure resin cements. Methods Thirty dentin surfaces from caries-free human premolars were ground and bonded with one of three dual-cure resin cements: PANAVIA V5 (V5), ESTECEM II (E II) and Rely X Ultimate (RXU) and thermocycled for 0, 5,000 and 10,000 cycles. A microtensile bond strength (μTBS) test was undertaken and the interface of the bonded specimens after acid-base challenge was examined by SEM. Results The μTBS of V5 exhibited a stable bond strength despite thermal cycling while the bond of EII and RXU after 10,000 cycles dropped significantly among all thermal cycle periods (p<0.05). An acid-base resistant zone (ABRZ) was observed in all groups, however, the morphology of the bonded interface differed among the tested cements. Conclusion Bonding durability to dentin and ABRZ morphologies differed among the cements evaluated. PANAVIA V5 cement system with tooth primer provided the most reliable bond strength and was best able to resist the acid–base challenge.","Bonding durability, Acid-base resistant zone, Adhesive resin cements"
7,SOWAN202053,"Sowan, Nancy; Dobson, Adam; Podgorski, Maciej; Bowman, Christopher N.",Dynamic covalent chemistry (DCC) in dental restorative materials: Implementation of a DCC-based adaptive interface (AI) at the resin–filler interface for improved performance,Dental Materials,36,1,53-59,2020,https://www.sciencedirect.com/science/article/pii/S0109564119309212,"Objective Dental restorative composites have been extensively studied with a goal to improve material performance. However, stress induced microcracks from polymerization shrinkage, thermal and other stresses along with the low fracture toughness of methacrylate-based composites remain significant problems. Herein, the study focuses on applying a dynamic covalent chemistry (DCC)-based adaptive interface to conventional BisGMA/TEGDMA (70:30) dental resins by coupling moieties capable of thiol–thioester (TTE) DCC to the resin–filler interface as a means to induce interfacial stress relaxation and promote interfacial healing. Methods Silica nanoparticles (SNP) are functionalized with TTE-functionalized silanes to covalently bond the interface to the network while simultaneously facilitating relaxation of the filler–matrix interface via DCC. The functionalized particles were incorporated into the otherwise static conventional BisGMA/TEGDMA (70:30) dental resins. The role of interfacial bond exchange to enhance dental composite performance in response to shrinkage and other stresses, flexural modulus and toughness was investigated. Shrinkage stress was monitored with a tensometer coupled with FTIR spectroscopy. Flexural modulus/strength and flexural toughness were characterized in three-point bending on a universal testing machine. Results A reduction of 30% in shrinkage stress was achieved when interfacial TTE bond exchange was activated while not only maintaining but also enhancing mechanical properties of the composite. These enhancements include a 60% increase in Young’s modulus, 33% increase in flexural strength and 35% increase in the toughness, relative to composites unable to undergo DCC but otherwise identical in composition. Furthermore, by combining interfacial DCC with resin-based DCC, an 80% reduction of shrinkage-induced stress is observed in a thiol–ene system “equipped” with both types of DCC mechanisms relative to the composite without DCC in either the resin or at the resin–filler interface. Significance This behavior highlights the advantages of utilizing the DCC at the resin–filler interface as a stress-relieving mechanism that is compatible with current and future developments in the field of dental restorative materials, nearly independent of the type of resin improvements and types that will be used, as it can dramatically enhance their mechanical performance by reducing both polymerization and mechanically applied stresses throughout the composite lifetime.","Adaptive interface, Interfacial stress relaxation, Thiol–thioester exchange, Dynamic covalent chemistries, Composites"
7,ACKERMANN2019244,"Ackermann, Maximilian; Tolba, Emad; Neufurth, Meik; Wang, Shunfeng; Schröder, Heinz C.; Wang, Xiaohong; Müller, Werner E. G.",Biomimetic transformation of polyphosphate microparticles during restoration of damaged teeth,Dental Materials,35,2,244-256,2019,https://www.sciencedirect.com/science/article/pii/S0109564118307280,"Objective In the present study, we investigated the fusion process between amorphous microparticles of the calcium salt of the physiological polymer comprising orthophosphate units, of inorganic polyphosphate (polyP), and enamel. Methods This polymer was incorporated as an ingredient into toothpaste and the fusion process was studied by electron microscopy and by synchrotron-based X-ray tomography microscopy (SRXTM) techniques. Results The data showed that toothpaste, supplemented with the amorphous Ca-polyP microparticles (aCa-polyP-MP), not only reseals tooth defects on enamel, like carious lesions, and dentin, including exposed dentinal tubules, but also has the potential to induce re-mineralization in the enamel and dentin regions. The formation of a regeneration mineralic zone on the tooth surface induced by aCa-polyP-MP was enhanced upon exposure to artificial saliva, as demonstrated by SRXTM. Energy dispersive X-ray analysis revealed an increase in the calcium/phosphorus atomic ratio of the enamel deposits to values characteristic for the particles during the treatment with polyP applied in the toothpaste, indicating a fusion of the particles with the tooth mineral. Significance Our results suggest that toothpaste enriched with aCa-polyP-MP is a promising biomimetic material for accelerating enamel and dentin restoration.","Inorganic polyphosphate, Microparticles, Dentifrice, Alkaline phosphatase, Coavervate, Regeneration, Enamel/dentin damage repair, Caries"
7,DELGADO20211366,"Delgado, António H. S.; Owji, Nazanin; Ashley, Paul; Young, Anne M.","Varying 10-methacryloyloxydecyl dihydrogen phosphate (10-MDP) level improves polymerisation kinetics and flexural strength in self-adhesive, remineralising composites",Dental Materials,37,9,1366-1376,2021,https://www.sciencedirect.com/science/article/pii/S010956412100186X,"Objectives To assess the influence of systematically varying concentrations of 10-methacryloyloxydecyl dihydrogen phosphate (10-MDP) versus 3% 4-META on the polymerisation kinetics and shrinkage, biaxial flexural strength (BFS) and modulus of remineralising composites. Methods Composites were prepared by adding poly(propylene glycol) dimethacrylate (24 wt%), camphorquinone (1 wt%) and MDP (0%, 5%, 10%, 15% and 20 wt%) or 4-META (3%) to urethane dimethacrylate. These were mixed with glass fillers containing 8 wt% monocalcium phosphate and 4 wt% polylysine (powder-liquid ratio of 3:1). Continuous spectral changes, following 20 s light exposure (37 °C), were assessed with an ATR-FTIR to monitor polymerisation kinetics (n = 3). Final extrapolated conversions (DC,max) were employed to calculate polymerisation shrinkage. BFS and modulus of 24-h dry stored disc specimens (10 × 1 mm; n = 10) were determined using a ball-on-ring jig setup. Results Maximum rate of polymerisation and DC,max increased linearly from 2.5 to 3.5% s−1 and 67 to 83%, respectively, upon increasing MDP from 0 to 20 wt%. Values with 3% 4-META were 2.6% s−1 and 78%. Shrinkage was 3.8 ± 0.3% for all formulations. Raising 4-META or MDP from 0 to 3 versus 5%, respectively, increased strength from 106 to 145 versus 136 MPa. A decreasing trend with higher MDP concentrations was noted. Elastic modulus showed no specific trend upon MDP increase. Significance Whilst final conversion levels were enhanced by 3% 4-META or >5% MDP, trends did not correlate with strength. Peak strengths with 3% 4-META or 5% MDP may therefore be due to acidic monomers providing linkage between the hydrophilic, non-silane treated particles and the polymer matrix.","10-MDP, Degree of conversion, Flexural strength, Photopolymerization, Self-adhesive composite"
7,DAI20211009,"Dai, Quan; Weir, Michael D.; Ruan, Jianping; Liu, Jin; Gao, Jianghong; Lynch, Christopher D.; Oates, Thomas W.; Li, Yuncong; Chang, Xiaofeng; Xu, Hockin H. K.",Effect of co-precipitation plus spray-drying of nano-CaF2 on mechanical and fluoride properties of nanocomposite,Dental Materials,37,6,1009-1019,2021,https://www.sciencedirect.com/science/article/pii/S0109564121001238,"Objective Fluoride (F)-releasing restoratives typically are either weak mechanically or release only low levels of F ions. The objectives of this study were to: (1) develop a novel photo-cured nanocomposite with strong mechanical properties and high levels of sustained F ion release via a two-step “co-precipitation + spray-drying” technique to synthesize CaF2 nanoparticles (nCaF2); and (2) investigate the effect of spray-drying treatment after co-precipitation of nCaF2 on mechanical properties and F ion release of composite. Methods Two types of CaF2 particles were synthesized: A co-precipitation method yielded CaF2cp; “co-precipitation + spray-drying” yielded nCaF2cpsd. Composites were fabricated with fillers of: (1) 0% CaF2 + 70% glass; (2) 10% CaF2cp + 60% glass; (3) 15% CaF2cp + 55% glass; (4) 20% CaF2cp + 50% glass; (5) 10% nCaF2cpsd + 60% glass; (6) 15% nCaF2cpsd + 55% glass; and (7) 20% nCaF2cpsd + 50% glass. A commercial F-releasing nanocomposite served as control. Results The nCaF2cpsd had much smaller particle size (median = 32 nm) and narrower distribution (22–57 nm) than CaF2cp (median = 5.25 μm, 162 nm–67 μm). The composite containing nCaF2cpsd had greater flowability, flexural strength, elastic modulus and hardness than CaF2cp composite and commercial control composite. At 84-day immersion in water, the nanocomposites containing 20% nCaF2cpsd had 65 times higher cumulative F release, and 77 times greater long-term F-release rate, than commercial control. Conclusions A novel two-step “co-precipitation + spray-drying” technique of synthesizing nCaF2 was developed. The photo-cured nanocomposite containing 20% nCaF2cpsd possessed strong mechanical properties and excellent long-term F-release ability, and hence is promising for dental restoration applications to inhibit secondary caries.","Nano-CaF, Spray-drying, Co-precipitation, Dental composite, Fluoride release, Mechanical properties"
7,MOLNAR2022e83,"Molnár, Janka; Fráter, Márk; Sáry, Tekla; Braunitzer, Gábor; Vallittu, Pekka K.; Lassila, Lippo; Garoushi, Sufyan",Fatigue performance of endodontically treated molars restored with different dentin replacement materials,Dental Materials,38,4,e83-e93,2022,https://www.sciencedirect.com/science/article/pii/S0109564122000537,"Objectives The aim was to investigate the fatigue performance of endodontically treated (ET) molars restored by various dentin-replacing materials and material configurations. Moreover, the impact of additional adhesive treatment with glass-ionomer cement (GIC) was evaluated. Methods 250 intact molars were collected and randomly distributed into ten groups (n = 25). After endodontic procedure standard Class I cavities were prepared and restored with different direct restorative techniques and dentin-replacing materials. Two-group were restored with either packable or flowable short fiber-reinforced composites (SFRCs). Two-group were restored by experimental fiber-reinforced GIC with and without adhesive treatment. Four-group were restored by conventional and resin-modified GICs with or without adhesive treatment. One-group was restored with a dual-cure composite resin and last group was restored with only conventional composite resin (control). Fatigue-survival was measured for all specimens using a cyclic-loading machine until fracture occurred or a number of 40.000 cycles were achieved. Kaplan-Meyer survival analysis was conducted, followed by pairwise log-rank post hoc comparisons. Fracture mode was then examined by means of optical microscopy and SEM. Results Group restored with flowable SFRC showed significantly higher survival (p < 0.05) compared to all of the groups, except for group restored with packable SFRC (p > 0.05). Group restored with fiber-reinforced GIC had significantly (p < 0.05) higher survival rates compared to other commercial GICs. SEM demonstrated change of the fracture line when fracture reached the SFRC layer. Significance Direct restoration of Class I in ET molars with the use of SFRCs as dentin-replacing materials demonstrated its ability to reinforce the dental structures and to increase the fatigue resistance in this specific clinical situation.","Fatigue survival, Fiber-reinforced glass ionomer cement, Short fiber-reinforced composite, Root canal treated molar teeth, Occlusal cavity"
7,GUERS20191388,"Güers, Philipp; Wille, Sebastian; Strunskus, Thomas; Polonskyi, Oleksandr; Kern, Matthias",Durability of resin bonding to zirconia ceramic after contamination and the use of various cleaning methods,Dental Materials,35,10,1388-1396,2019,https://www.sciencedirect.com/science/article/pii/S0109564119307031,"Objectives The aim of the study was to evaluate the influence of contamination and different cleaning methods on the tensile bond strength with a phosphate monomer containing luting resin to zirconia ceramic. Methods After the contamination with saliva or silicone disclosing agent, 228 polished and airborne-particle abraded zirconia discs were ultrasonically cleaned with 99% isopropanol. In a second step, the specimens were either treated with argon-oxygen plasma, air plasma, enzymatic cleaning agent or did not undergo an additional cleaning process. Uncontaminated zirconia specimens were used as the control group. X-ray photoelectron spectroscopy (XPS) was used for chemical analysis of the bonding surfaces of specimens. Plexiglas tubes filled with composite resin were bonded to zirconia specimens with a phosphate monomer containing luting resin. Tensile bond strength (TBS) was tested after 3 days or 150 days water storage with 37,500 thermal cycles. Results XPS revealed a decrease of the carbon/oxygen ratio after plasma treatment and an increase after treatment with an enzymatic cleaning agent in all groups. All contaminated specimens showed high and durable TBS after cleaning with a combination of isopropanol and a non-thermal atmospheric plasma. After the cleaning with enzymatic cleaning agent the TBS was significantly reduced in all groups after 150 days thermal cycling. Significance The combination of isopropanol and plasma cleaning was effective in removing salvia and disclosing agent contamination. Enzymatic clearing agent was not able to remove contamination effectively and had a negative impact on the TBS of non-contaminated specimens.","Zirconia, Ceramic, Contamination, Cleaning, Bonding, Plasma treatment, Enzymatic cleaning"
7,KIKUCHI20221482,"Kikuchi, Lucia Nobuco Takamori; Freitas, Selma Regina Muniz; Amorim, Aldo Ferreira; Delechiave, Giovanne; Catalani, Luiz Henrique; Braga, Roberto Ruggiero; Moreira, Maria Stella; Boaro, Leticia Cristina Cidreira; Gonçalves, Flávia",Effects of the crosslinking of chitosan/DCPA particles in the antimicrobial and mechanical properties of dental restorative composites,Dental Materials,38,9,1482-1491,2022,https://www.sciencedirect.com/science/article/pii/S0109564122001993,"The development of restorative materials containing antibacterial agents is an alternative to reduce the progression of caries lesions. Objective to compare the influence of the degree of crosslinking of chitosan particles loaded with dibasic calcium phosphate (DCPA) on the mechanical properties, degree of conversion (DC), and antimicrobial properties of experimental composites. Methods Chitosan/DCPA particles were synthesized by the electrospraying, crosslinked by 0, 8, or 16 h in glutaraldehyde, and characterized by zeta potential and minimum inhibitory concentration (MIC) against S. mutans. Experimental resin composites of Bis-GMA and TEGDMA and 59.5% of barium glass were synthesized, chitosan/DCPA particles were added at 0 or 0.5 wt% with the different crosslinking time. The materials were subject to DC analysis, three-point bending test at 24 h and 7 days, and antimicrobial assays. Data were submitted to one-way ANOVA and Tukey test (α = 0.05). Results The particles with longer crosslinking time presented higher zeta potential and MIC, and the composite containing these particles showed significantly higher biofilm inhibition than the control group. The other two groups were similar to each other and the control. The composite containing particles with 88 h crosslinking time showed the lowest flexural strength at 7 days in water, and materials with non-crosslinked particles and longer crosslinking time presented flexural strength similar to control. The flexural modulus and DC showed no statistical difference among groups. Significance composite resin containing 0.5% chitosan/DCPA particles crosslinked by 16 h showed a reduction of biofilm formation without affecting the mechanical properties in relation to the control.","Chitosan, Resin composite, Antimicrobial activity"
7,ELDAFRAWY20191279,"Eldafrawy, Maher; Greimers, Laura; Bekaert, Sandrine; Gailly, Patrick; Lenaerts, Cédric; Nguyen, Jean-François; Sadoun, Michaël; Mainjot, Amélie",Silane influence on bonding to CAD-CAM composites: An interfacial fracture toughness study,Dental Materials,35,9,1279-1290,2019,https://www.sciencedirect.com/science/article/pii/S0109564119301204,"Objectives To evaluate silane influence on the interfacial fracture toughness (IFT) of composite cement, with the two sub-classes of CAD-CAM composites, polymer-infiltrated ceramic networks (PICN) and dispersed fillers (DF), after hydrofluoric acid etching (HF) or airborne-particle abrasion (AB). A secondary objective was to correlate results with developed interfacial area ratio (Sdr) and surface wettability. Methods Experimental PICN and DF blocks were cut into equilateral half-prisms, which were treated with HF or AB, then treated with an experimental silane or not and bonded to their counterparts with an experimental light-cure resin cement. After thermocycling, samples (n=30 per group) were tested for IFT using the notchless triangular prism test in a water bath at 36°C. Moreover, profilometry and contact angle measurement were performed on rectangular samples of each group. Finally, bonding interface was analysed by SEM. Results PICN-HF treated with silane showed the highest IFT significantly. Three-way ANOVA revealed the influence of silane, material class and surface pre-treatment (HF or AB) on IFT (p<0.05). When silane was used, IFT was correlated with Sdr, while surface wettability was increased. Silane application significantly increased IFT for PICN but not for DF, while PICN performed better with HF and DF with AB. Significance Silane increases IFT of composite cement with PICNs, but not with DF materials. Results suggest that silane increases the micromechanical bond by promoting resin cement spreading and penetration in surface roughness. This roughness is significantly higher for pre-treated PICNs than for DF due to their specific honeycomb microstructure when etched, which explains their better bonding properties.","Dental materials, Prosthetic dentistry, Dental prosthesis retention, Polymer-infiltrated ceramic network, Composite cement, High-temperature high-pressure polymerization, Fracture mechanics, Notchless triangular prism test, Surface roughness, Biomaterials"
7,STURMER2021223,"Stürmer, Michele; Garcia, Isadora M.; Souza, Virgínia S.; Visioli, Fernanda; Scholten, Jackson D.; Samuel, Susana M. W.; Leitune, Vicente C. B.; Collares, Fabrício M.",Titanium dioxide nanotubes with triazine-methacrylate monomer to improve physicochemical and biological properties of adhesives,Dental Materials,37,2,223-235,2021,https://www.sciencedirect.com/science/article/pii/S0109564120303110,"Objective Formulate experimental adhesives containing titanium dioxide nanotubes (nt-TiO2) or titanium dioxide nanotubes with a triazine-methacrylate monomer (nt-TiO2:TAT) and evaluate the effect of these fillers on the physical, chemical, and biological properties of the adhesives. Methods First, nt-TiO2 were synthesized via a hydrothermal method. The nt-TiO2 were mixed with a triazine-methacrylate monomer (TAT) to formulate nt-TiO2:TAT, which were characterized by transmission electron microscopy (TEM). The nt-TiO2, TAT, and nt-TiO2:TAT were evaluated via Fourier Transform Infrared, Ultraviolet–visible, and micro-Raman spectroscopies. An experimental adhesive resin was formulated with bisphenol A glycerolate dimethacrylates, 2-hydroxyethyl methacrylate, and photoinitiator/co-initiator system. nt-TiO2 or nt-TiO2:TAT were incorporated at 2.5 wt.% and 5 wt.% in the adhesive. The base resin without nt-TiO2 or nt-TiO2:TAT was used as a control group. The adhesives were evaluated for antibacterial activity, cytotoxicity, polymerization kinetics, degree of conversion (DC), Knoop hardness, softening in solvent (ΔKHN%), ultimate tensile strength (UTS), 24 h- and 1 year- microtensile bond strength (μ-TBS). Results TEM confirmed the nanotubular morphology of TiO2. FTIR, UV–vis, and micro-Raman analyses showed the characteristic peaks of each material, indicating the impregnation of TAT in the nt-TiO2. Adhesives with nt-TiO2:TAT showed antimicrobial activity against biofilm formation compared to control (p < 0.05), without differences in the viability of planktonic bacteria (p > 0.05). All groups showed high percentages of pulp cell viability. The polymerization kinetics varied among groups, but all presented DC above 50%. The addition of 5 wt.% of nt-TiO2 and both groups containing nt-TiO2:TAT showed higher values ​​of Knoop hardness compared to the control (p < 0.05). The groups with nt-TiO2:TAT presented lower ΔKHN% (p < 0.05) and higher UTS (p < 0.05) than the control group. After one year, the group with 5 wt.% of nt-TiO2, as well as both groups containing nt-TiO2:TAT, showed higher μ-TBS than the control (p < 0.05). Significance The mixing of a triazine-methacrylate monomer with the nt-TiO2 generated a filler that improved the physicochemical properties of the adhesive resins and provided antibacterial activity, which could assist in preventing carious lesions around tooth-resin interfaces. The set of physical, chemical, and biological properties of the formulated polymer, together with the greater stability of the bond strength over time, make nt-TiO2:TAT a promising filler for dental adhesive resins.","Polymers, Chemomechanical properties, Antibacterial agents, Nanotechnology, Dentin bonding agents"
7,TISKAYA2021296,"Tiskaya, Melissa; Shahid, Saroash; Gillam, David; Hill, Robert",The use of bioactive glass (BAG) in dental composites: A critical review,Dental Materials,37,2,296-310,2021,https://www.sciencedirect.com/science/article/pii/S0109564120303353,"Objective In recent years, numerous studies have analyzed the role of bioactive glass (BAG) as remineralizing additives in dental restorative composites. This current review provides a critical analysis of the existing literature, particularly focusing on BAGs prepared via the melt-quench route that form an “apatite-like” phase when immersed in physiological-like solutions. Methods Online databases (Science Direct, PubMed and Google Scholar) were used to collect data published from 1962 to 2020. The research papers were analyzed and the relevant papers were selected for this review. Sol–gel BAGs were not included in this review since it is not a cost-effective manufacturing technique that can be upscaled and is difficult to incorporate fluoride. Results BAGs release Ca2+, PO43− and F− ions, raise the pH and form apatite. There are numerous published papers on the bioactivity of BAGs, but the different glass compositions, volume fractions, particle sizes, immersion media, time points, and the characterization techniques used, make comparison difficult. Several papers only use certain characterization techniques that do not provide a full picture of the behavior of the glass. It was noted that in most studies, mechanical properties were measured on dry samples, which does not replicate the conditions in the oral environment. Therefore, it is recommended that samples should be immersed for longer time periods in physiological solutions to mimic clinical environments. Significance BAGs present major benefits in dentistry, especially their capacity to form apatite, which could potentially fill any marginal gaps produced due to polymerization shrinkage.","Bioactive glass, Apatite, Ion release, Melt-quench, Restorative composite"
